number,value,datetime_start,datetime_complete,duration,params_half_life_days,params_l2_lambda,params_threshold,state,r2
62,-0.0553034254146928,2026-06-09 16:39:44.844208,2026-06-09 16:39:44.869466,0 days 00:00:00.025258,250.76659845253286,9.11062207817935,18,COMPLETE,0.0553034254146928
63,-0.05529967382609302,2026-06-09 16:39:44.869509,2026-06-09 16:39:44.894596,0 days 00:00:00.025087,192.42835959472234,6.718249405773614,16,COMPLETE,0.05529967382609302
64,-0.05484440501574106,2026-06-09 16:39:44.894638,2026-06-09 16:39:44.919824,0 days 00:00:00.025186,170.3691947257404,5.24480315613813,13,COMPLETE,0.05484440501574106
65,-0.05489482973264537,2026-06-09 16:39:44.919865,2026-06-09 16:39:44.944986,0 days 00:00:00.025121,298.9234887040612,8.882970582559576,20,COMPLETE,0.05489482973264537
66,-0.05560093972454572,2026-06-09 16:39:44.945028,2026-06-09 16:39:44.970471,0 days 00:00:00.025443,151.78937388045563,6.774612140778388,1,COMPLETE,0.05560093972454572
67,-0.054037079551125355,2026-06-09 16:39:44.970514,2026-06-09 16:39:44.996208,0 days 00:00:00.025694,74.31791421388287,9.738647143963567,18,COMPLETE,0.054037079551125355
68,-0.054204871729038206,2026-06-09 16:39:44.996250,2026-06-09 16:39:45.021732,0 days 00:00:00.025482,128.02558450324506,4.092051529203982,17,COMPLETE,0.054204871729038206
69,-0.05393278143278091,2026-06-09 16:39:45.021777,2026-06-09 16:39:45.047306,0 days 00:00:00.025529,231.3109108088663,4.782741542089226,14,COMPLETE,0.05393278143278091
70,-0.05526671032326469,2026-06-09 16:39:45.047350,2026-06-09 16:39:45.072700,0 days 00:00:00.025350,97.19044221192313,8.087805144987156,19,COMPLETE,0.05526671032326469
71,-0.05572452311029341,2026-06-09 16:39:45.072745,2026-06-09 16:39:45.098017,0 days 00:00:00.025272,168.392390248877,7.655090229111042,17,COMPLETE,0.05572452311029341
72,-0.05572645662814413,2026-06-09 16:39:45.098059,2026-06-09 16:39:45.123204,0 days 00:00:00.025145,144.4002243517551,7.200207370804783,15,COMPLETE,0.05572645662814413
73,-0.055614963869707545,2026-06-09 16:39:45.123246,2026-06-09 16:39:45.148742,0 days 00:00:00.025496,145.89063656142073,6.761315775931685,16,COMPLETE,0.055614963869707545
74,-0.05519629051149566,2026-06-09 16:39:45.148786,2026-06-09 16:39:45.174441,0 days 00:00:00.025655,130.2298413636778,5.611641885571875,14,COMPLETE,0.05519629051149566
75,-0.05562800858246908,2026-06-09 16:39:45.174485,2026-06-09 16:39:45.199869,0 days 00:00:00.025384,112.13629244185839,9.764723216671975,15,COMPLETE,0.05562800858246908
76,-0.05544217247557337,2026-06-09 16:39:45.199913,2026-06-09 16:39:45.225017,0 days 00:00:00.025104,188.2933047612972,7.0702367284740335,15,COMPLETE,0.05544217247557337
77,-0.05557852154023479,2026-06-09 16:39:45.225060,2026-06-09 16:39:45.250072,0 days 00:00:00.025012,206.61821973124538,8.464813089269642,16,COMPLETE,0.05557852154023479
78,-0.03955157918298002,2026-06-09 16:39:45.250114,2026-06-09 16:39:45.275114,0 days 00:00:00.025000,161.35733584602053,0.10254562839234954,13,COMPLETE,0.03955157918298002
79,-0.041377909284519454,2026-06-09 16:39:45.275156,2026-06-09 16:39:45.300324,0 days 00:00:00.025168,225.28712139313498,0.23428358401410154,18,COMPLETE,0.041377909284519454
80,-0.0550710855547385,2026-06-09 16:39:45.300367,2026-06-09 16:39:45.325412,0 days 00:00:00.025045,107.44236492972257,5.870300273858127,14,COMPLETE,0.0550710855547385
81,-0.05557688912385095,2026-06-09 16:39:45.325454,2026-06-09 16:39:45.351021,0 days 00:00:00.025567,170.73111447792516,7.067227675932377,17,COMPLETE,0.05557688912385095
