match_id,date,tournament,tournament_tier,hunter_player,survivor1_player,survivor2_player,survivor3_player,survivor4_player,map_name,n_escaped,hunter_wins,source_file,source_row
11318,2024-10-06,IVL_2024_fall_regular,IVL,alex,silverzhi,czai,nan,chen,"唐人街",2,,IVL_COA_2020-2024.json,1054
11319,2024-10-06,IVL_2024_fall_regular,IVL,yan,huan,guoker,huiyi,persica,"唐人街",2,,IVL_COA_2020-2024.json,1054
11320,2024-10-06,IVL_2024_fall_regular,IVL,alex,silverzhi,czai,nan,chen,"里奥的回忆",2,,IVL_COA_2020-2024.json,1054
11321,2024-10-06,IVL_2024_fall_regular,IVL,yan,huan,guoker,huiyi,persica,"里奥的回忆",2,,IVL_COA_2020-2024.json,1054
11322,2024-10-06,IVL_2024_fall_regular,IVL,yan,huan,guoker,huiyi,persica,"湖景村",2,,IVL_COA_2020-2024.json,1054
11323,2024-10-06,IVL_2024_fall_regular,IVL,alex,silverzhi,czai,nan,chen,"湖景村",2,,IVL_COA_2020-2024.json,1054
11324,2024-10-06,IVL_2024_fall_regular,IVL,alex,silverzhi,czai,nan,chen,"月亮河公园",2,,IVL_COA_2020-2024.json,1054
11325,2024-10-06,IVL_2024_fall_regular,IVL,yan,huan,guoker,huiyi,persica,"月亮河公园",1,1,IVL_COA_2020-2024.json,1054
11326,2024-10-11,IVL_2024_fall_regular,IVL,n1e,lion,leil,dragon,dis,"永眠镇",2,,IVL_COA_2020-2024.json,1055
11327,2024-10-11,IVL_2024_fall_regular,IVL,d,iron,ac,heart,ak,"永眠镇",3,0,IVL_COA_2020-2024.json,1055
11328,2024-10-11,IVL_2024_fall_regular,IVL,n1e,lion,leil,dragon,dis,"湖景村",2,,IVL_COA_2020-2024.json,1055
11329,2024-10-11,IVL_2024_fall_regular,IVL,d,iron,ac,heart,ak,"湖景村",3,0,IVL_COA_2020-2024.json,1055
11330,2024-10-11,IVL_2024_fall_regular,IVL,bo1,tx,18,ppxia,kucao,"红教堂",3,0,IVL_COA_2020-2024.json,1056
11331,2024-10-11,IVL_2024_fall_regular,IVL,xawm,gougou,xy,egg,xen,"红教堂",0,1,IVL_COA_2020-2024.json,1056
11332,2024-10-11,IVL_2024_fall_regular,IVL,xawm,gougou,xy,xen,eleven,"军工厂",3,0,IVL_COA_2020-2024.json,1056
11333,2024-10-11,IVL_2024_fall_regular,IVL,mitaka,tx,18,ppxia,kucao,"军工厂",4,0,IVL_COA_2020-2024.json,1056
11334,2024-10-11,IVL_2024_fall_regular,IVL,ppei,huac,xiaod,xiaox,nanako,"月亮河公园",2,,IVL_COA_2020-2024.json,1057
11335,2024-10-11,IVL_2024_fall_regular,IVL,xc,zibi,yangy,libao,yihua,"月亮河公园",0,1,IVL_COA_2020-2024.json,1057
11336,2024-10-11,IVL_2024_fall_regular,IVL,xc,zibi,yangy,libao,yihua,"唐人街",2,,IVL_COA_2020-2024.json,1057
11337,2024-10-11,IVL_2024_fall_regular,IVL,ppei,huac,xiaod,xiaox,nanako,"唐人街",2,,IVL_COA_2020-2024.json,1057
11338,2024-10-11,IVL_2024_fall_regular,IVL,ppei,huac,xiaod,xiaox,nanako,"湖景村",1,1,IVL_COA_2020-2024.json,1057
11339,2024-10-11,IVL_2024_fall_regular,IVL,xc,yangy,libao,zibi,yihua,"湖景村",3,0,IVL_COA_2020-2024.json,1057
11340,2024-10-12,IVL_2024_fall_regular,IVL,dongx,silverzhi,czai,nan,chen,"里奥的回忆",2,,IVL_COA_2020-2024.json,1058
11341,2024-10-12,IVL_2024_fall_regular,IVL,yan,sans,fulan,lin,xingh,"里奥的回忆",2,,IVL_COA_2020-2024.json,1058
11342,2024-10-12,IVL_2024_fall_regular,IVL,dongx,silverzhi,czai,nan,chen,"红教堂",0,1,IVL_COA_2020-2024.json,1058
11343,2024-10-12,IVL_2024_fall_regular,IVL,yan,sans,fulan,lin,xingh,"红教堂",3,0,IVL_COA_2020-2024.json,1058
11344,2024-10-12,IVL_2024_fall_regular,IVL,yan,sans,fulan,lin,xingh,"湖景村",2,,IVL_COA_2020-2024.json,1058
11345,2024-10-12,IVL_2024_fall_regular,IVL,dongx,silverzhi,czai,nan,chen,"湖景村",0,1,IVL_COA_2020-2024.json,1058
11346,2024-10-12,IVL_2024_fall_regular,IVL,bo1,jelly,487,dking,xmx,"唐人街",2,,IVL_COA_2020-2024.json,1059
11347,2024-10-12,IVL_2024_fall_regular,IVL,choai,gougou,xy,xen,eleven,"唐人街",0,1,IVL_COA_2020-2024.json,1059
11348,2024-10-12,IVL_2024_fall_regular,IVL,mitaka,jelly,487,dking,xmx,"里奥的回忆",2,,IVL_COA_2020-2024.json,1059
11349,2024-10-12,IVL_2024_fall_regular,IVL,choai,gougou,xy,xen,eleven,"里奥的回忆",3,0,IVL_COA_2020-2024.json,1059
11350,2024-10-12,IVL_2024_fall_regular,IVL,choai,gougou,xy,xen,eleven,"永眠镇",2,,IVL_COA_2020-2024.json,1059
11351,2024-10-12,IVL_2024_fall_regular,IVL,bo1,jelly,487,dking,xmx,"永眠镇",3,0,IVL_COA_2020-2024.json,1059
11352,2024-10-12,IVL_2024_fall_regular,IVL,alex,iron,ac,heart,ak,"永眠镇",1,1,IVL_COA_2020-2024.json,1060
11353,2024-10-12,IVL_2024_fall_regular,IVL,n1e,huan,guoker,huiyi,persica,"永眠镇",0,1,IVL_COA_2020-2024.json,1060
11354,2024-10-12,IVL_2024_fall_regular,IVL,n1e,huan,guoker,huiyi,persica,"红教堂",3,0,IVL_COA_2020-2024.json,1060
11355,2024-10-12,IVL_2024_fall_regular,IVL,alex,iron,ac,heart,ak,"红教堂",2,,IVL_COA_2020-2024.json,1060
11356,2024-10-12,IVL_2024_fall_regular,IVL,alex,iron,ac,heart,ak,"军工厂",2,,IVL_COA_2020-2024.json,1060
11357,2024-10-12,IVL_2024_fall_regular,IVL,n1e,huan,guoker,huiyi,persica,"军工厂",2,,IVL_COA_2020-2024.json,1060
11358,2024-10-13,IVL_2024_fall_regular,IVL,choai,sans,fulan,lin,xingh,"湖景村",0,1,IVL_COA_2020-2024.json,1061
11359,2024-10-13,IVL_2024_fall_regular,IVL,dongx,jelly,487,dking,xmx,"湖景村",0,1,IVL_COA_2020-2024.json,1061
11360,2024-10-13,IVL_2024_fall_regular,IVL,choai,sans,fulan,lin,xingh,"里奥的回忆",2,,IVL_COA_2020-2024.json,1061
11361,2024-10-13,IVL_2024_fall_regular,IVL,dongx,jelly,487,dking,xmx,"里奥的回忆",2,,IVL_COA_2020-2024.json,1061
11362,2024-10-13,IVL_2024_fall_regular,IVL,dongx,jelly,487,dking,xmx,"唐人街",3,0,IVL_COA_2020-2024.json,1061
11363,2024-10-13,IVL_2024_fall_regular,IVL,choai,sans,fulan,lin,xingh,"唐人街",3,0,IVL_COA_2020-2024.json,1061
11364,2024-10-13,IVL_2024_fall_regular,IVL,dongx,jelly,487,dking,xmx,"军工厂",2,,IVL_COA_2020-2024.json,1061
11365,2024-10-13,IVL_2024_fall_regular,IVL,choai,sans,fulan,lin,xingh,"军工厂",2,,IVL_COA_2020-2024.json,1061
11366,2024-10-13,IVL_2024_fall_regular,IVL,alex,lion,leil,dragon,dis,"月亮河公园",2,,IVL_COA_2020-2024.json,1062
11367,2024-10-13,IVL_2024_fall_regular,IVL,d,huan,guoker,huiyi,persica,"月亮河公园",1,1,IVL_COA_2020-2024.json,1062
11368,2024-10-13,IVL_2024_fall_regular,IVL,alex,lion,leil,dragon,dis,"唐人街",3,0,IVL_COA_2020-2024.json,1062
11369,2024-10-13,IVL_2024_fall_regular,IVL,d,huan,guoker,huiyi,persica,"唐人街",3,0,IVL_COA_2020-2024.json,1062
11370,2024-10-13,IVL_2024_fall_regular,IVL,alex,lion,leil,dragon,dis,"红教堂",3,0,IVL_COA_2020-2024.json,1062
11371,2024-10-13,IVL_2024_fall_regular,IVL,d,huan,guoker,huiyi,persica,"红教堂",3,0,IVL_COA_2020-2024.json,1062
11372,2024-10-13,IVL_2024_fall_regular,IVL,xawm,huac,xiaod,xiaox,nanako,"里奥的回忆",2,,IVL_COA_2020-2024.json,1063
11373,2024-10-13,IVL_2024_fall_regular,IVL,xc,tx,18,ppxia,kucao,"里奥的回忆",2,,IVL_COA_2020-2024.json,1063
11374,2024-10-13,IVL_2024_fall_regular,IVL,xc,tx,18,ppxia,kucao,"唐人街",3,0,IVL_COA_2020-2024.json,1063
11375,2024-10-13,IVL_2024_fall_regular,IVL,xawm,huac,xiaod,xiaox,nanako,"唐人街",2,,IVL_COA_2020-2024.json,1063
11376,2024-10-13,IVL_2024_fall_regular,IVL,xc,tx,18,ppxia,kucao,"红教堂",0,1,IVL_COA_2020-2024.json,1063
11377,2024-10-13,IVL_2024_fall_regular,IVL,xawm,huac,xiaod,xiaox,nanako,"红教堂",1,1,IVL_COA_2020-2024.json,1063
11378,2024-10-18,IVL_2024_fall_regular,IVL,alex,huac,xiaod,xiaox,nanako,"圣心医院",2,,IVL_COA_2020-2024.json,1064
11379,2024-10-18,IVL_2024_fall_regular,IVL,xc,huan,guoker,huiyi,persica,"圣心医院",1,1,IVL_COA_2020-2024.json,1064
11380,2024-10-18,IVL_2024_fall_regular,IVL,alex,huac,xiaod,xiaox,nanako,"湖景村",2,,IVL_COA_2020-2024.json,1064
11381,2024-10-18,IVL_2024_fall_regular,IVL,xc,huan,guoker,huiyi,persica,"湖景村",1,1,IVL_COA_2020-2024.json,1064
11382,2024-10-18,IVL_2024_fall_regular,IVL,yan,tx,18,ppxia,kucao,"唐人街",2,,IVL_COA_2020-2024.json,1065
11383,2024-10-18,IVL_2024_fall_regular,IVL,xawm,silverzhi,czai,nan,chen,"唐人街",0,1,IVL_COA_2020-2024.json,1065
11384,2024-10-18,IVL_2024_fall_regular,IVL,yan,tx,18,ppxia,kucao,"月亮河公园",0,1,IVL_COA_2020-2024.json,1065
11385,2024-10-18,IVL_2024_fall_regular,IVL,xawm,silverzhi,czai,nan,chen,"月亮河公园",3,0,IVL_COA_2020-2024.json,1065
11386,2024-10-18,IVL_2024_fall_regular,IVL,yan,tx,18,ppxia,kucao,"红教堂",2,,IVL_COA_2020-2024.json,1065
11387,2024-10-18,IVL_2024_fall_regular,IVL,xawm,silverzhi,czai,nan,chen,"红教堂",1,1,IVL_COA_2020-2024.json,1065
11388,2024-10-18,IVL_2024_fall_regular,IVL,d,yangy,libao,yihua,zibi,"唐人街",2,,IVL_COA_2020-2024.json,1066
11389,2024-10-18,IVL_2024_fall_regular,IVL,ppei,leil,dragon,lion,dis,"唐人街",0,1,IVL_COA_2020-2024.json,1066
11390,2024-10-18,IVL_2024_fall_regular,IVL,d,yangy,libao,yihua,zibi,"永眠镇",0,1,IVL_COA_2020-2024.json,1066
11391,2024-10-18,IVL_2024_fall_regular,IVL,ppei,leil,dragon,lion,dis,"永眠镇",0,1,IVL_COA_2020-2024.json,1066
11392,2024-10-18,IVL_2024_fall_regular,IVL,ppei,leil,dragon,lion,dis,"里奥的回忆",0,1,IVL_COA_2020-2024.json,1066
11393,2024-10-18,IVL_2024_fall_regular,IVL,d,yangy,libao,yihua,zibi,"里奥的回忆",3,0,IVL_COA_2020-2024.json,1066
11394,2024-10-19,IVL_2024_fall_regular,IVL,xc,jelly,487,dking,xmx,"圣心医院",2,,IVL_COA_2020-2024.json,1067
11395,2024-10-19,IVL_2024_fall_regular,IVL,choai,huac,xiaod,xiaox,nanako,"圣心医院",2,,IVL_COA_2020-2024.json,1067
11396,2024-10-19,IVL_2024_fall_regular,IVL,xc,jelly,487,dking,xmx,"军工厂",1,1,IVL_COA_2020-2024.json,1067
11397,2024-10-19,IVL_2024_fall_regular,IVL,choai,huac,xiaod,xiaox,nanako,"军工厂",1,1,IVL_COA_2020-2024.json,1067
11398,2024-10-19,IVL_2024_fall_regular,IVL,xc,jelly,487,dking,xmx,"里奥的回忆",2,,IVL_COA_2020-2024.json,1067
11399,2024-10-19,IVL_2024_fall_regular,IVL,choai,huac,xiaod,xiaox,nanako,"里奥的回忆",4,0,IVL_COA_2020-2024.json,1067
11400,2024-10-19,IVL_2024_fall_regular,IVL,n1e,sans,fulan,lin,xingh,"军工厂",1,1,IVL_COA_2020-2024.json,1068
11401,2024-10-19,IVL_2024_fall_regular,IVL,dongx,iron,ac,heart,ak,"军工厂",0,1,IVL_COA_2020-2024.json,1068
11402,2024-10-19,IVL_2024_fall_regular,IVL,n1e,sans,fulan,lin,xingh,"永眠镇",2,,IVL_COA_2020-2024.json,1068
11403,2024-10-19,IVL_2024_fall_regular,IVL,dongx,iron,ac,heart,ak,"永眠镇",0,1,IVL_COA_2020-2024.json,1068
11404,2024-10-19,IVL_2024_fall_regular,IVL,xawm,huan,guoker,huiyi,persica,"红教堂",2,,IVL_COA_2020-2024.json,1069
11405,2024-10-19,IVL_2024_fall_regular,IVL,alex,tx,18,ppxia,kucao,"红教堂",0,1,IVL_COA_2020-2024.json,1069
11406,2024-10-19,IVL_2024_fall_regular,IVL,xawm,huan,guoker,huiyi,persica,"军工厂",1,1,IVL_COA_2020-2024.json,1069
11407,2024-10-19,IVL_2024_fall_regular,IVL,alex,tx,18,ppxia,kucao,"军工厂",2,,IVL_COA_2020-2024.json,1069
11408,2024-10-19,IVL_2024_fall_regular,IVL,xawm,huan,guoker,huiyi,persica,"永眠镇",3,0,IVL_COA_2020-2024.json,1069
11409,2024-10-19,IVL_2024_fall_regular,IVL,alex,tx,18,ppxia,kucao,"永眠镇",0,1,IVL_COA_2020-2024.json,1069
11410,2024-10-20,IVL_2024_fall_regular,IVL,dongx,yangy,zibi,libao,yihua,"永眠镇",3,0,IVL_COA_2020-2024.json,1070
11411,2024-10-20,IVL_2024_fall_regular,IVL,ppei,sans,fulan,lin,xingh,"永眠镇",2,,IVL_COA_2020-2024.json,1070
11412,2024-10-20,IVL_2024_fall_regular,IVL,ppei,sans,fulan,lin,xingh,"唐人街",0,1,IVL_COA_2020-2024.json,1070
11413,2024-10-20,IVL_2024_fall_regular,IVL,dongx,yangy,zibi,libao,yihua,"唐人街",2,,IVL_COA_2020-2024.json,1070
11414,2024-10-20,IVL_2024_fall_regular,IVL,bo1,silverzhi,czai,nan,musk,"里奥的回忆",2,,IVL_COA_2020-2024.json,1071
11415,2024-10-20,IVL_2024_fall_regular,IVL,yan,gougou,xy,xen,eleven,"里奥的回忆",3,0,IVL_COA_2020-2024.json,1071
11416,2024-10-20,IVL_2024_fall_regular,IVL,mitaka,silverzhi,czai,nan,musk,"唐人街",3,0,IVL_COA_2020-2024.json,1071
11417,2024-10-20,IVL_2024_fall_regular,IVL,yan,gougou,xy,xen,eleven,"唐人街",2,,IVL_COA_2020-2024.json,1071
11418,2024-10-20,IVL_2024_fall_regular,IVL,yan,gougou,xy,xen,eleven,"永眠镇",2,,IVL_COA_2020-2024.json,1071
11419,2024-10-20,IVL_2024_fall_regular,IVL,bo1,silverzhi,czai,nan,musk,"永眠镇",2,,IVL_COA_2020-2024.json,1071
11420,2024-10-20,IVL_2024_fall_regular,IVL,bo1,silverzhi,czai,nan,musk,"湖景村",3,0,IVL_COA_2020-2024.json,1071
11421,2024-10-20,IVL_2024_fall_regular,IVL,yan,gougou,xy,xen,eleven,"湖景村",0,1,IVL_COA_2020-2024.json,1071
11422,2024-10-20,IVL_2024_fall_regular,IVL,choai,iron,ac,heart,ak,"军工厂",0,1,IVL_COA_2020-2024.json,1072
11423,2024-10-20,IVL_2024_fall_regular,IVL,n1e,jelly,487,dking,xmx,"军工厂",2,,IVL_COA_2020-2024.json,1072
11424,2024-10-20,IVL_2024_fall_regular,IVL,choai,iron,ac,heart,ak,"圣心医院",3,0,IVL_COA_2020-2024.json,1072
11425,2024-10-20,IVL_2024_fall_regular,IVL,n1e,jelly,487,dking,xmx,"圣心医院",3,0,IVL_COA_2020-2024.json,1072
11426,2024-10-20,IVL_2024_fall_regular,IVL,choai,iron,ac,heart,ak,"月亮河公园",2,,IVL_COA_2020-2024.json,1072
11427,2024-10-20,IVL_2024_fall_regular,IVL,n1e,jelly,487,dking,xmx,"月亮河公园",1,1,IVL_COA_2020-2024.json,1072
11428,2024-10-25,IVL_2024_fall_regular,IVL,ppei,huan,guoker,huiyi,persica,"里奥的回忆",1,1,IVL_COA_2020-2024.json,1073
11429,2024-10-25,IVL_2024_fall_regular,IVL,alex,yangy,zibi,libao,yihua,"里奥的回忆",2,,IVL_COA_2020-2024.json,1073
11430,2024-10-25,IVL_2024_fall_regular,IVL,alex,yangy,zibi,libao,yihua,"军工厂",2,,IVL_COA_2020-2024.json,1073
11431,2024-10-25,IVL_2024_fall_regular,IVL,ppei,huan,guoker,huiyi,persica,"军工厂",2,,IVL_COA_2020-2024.json,1073
11432,2024-10-25,IVL_2024_fall_regular,IVL,alex,yangy,zibi,libao,yihua,"永眠镇",2,,IVL_COA_2020-2024.json,1073
11433,2024-10-25,IVL_2024_fall_regular,IVL,ppei,huan,guoker,huiyi,persica,"永眠镇",1,1,IVL_COA_2020-2024.json,1073
11434,2024-10-25,IVL_2024_fall_regular,IVL,mitaka,lion,leil,dragon,dis,"永眠镇",2,,IVL_COA_2020-2024.json,1074
11435,2024-10-25,IVL_2024_fall_regular,IVL,d,gougou,xy,xen,eleven,"永眠镇",2,,IVL_COA_2020-2024.json,1074
11436,2024-10-25,IVL_2024_fall_regular,IVL,mitaka,lion,leil,dragon,dis,"红教堂",2,,IVL_COA_2020-2024.json,1074
11437,2024-10-25,IVL_2024_fall_regular,IVL,d,gougou,xy,xen,eleven,"红教堂",3,0,IVL_COA_2020-2024.json,1074
11438,2024-10-25,IVL_2024_fall_regular,IVL,mitaka,lion,leil,dragon,dis,"唐人街",2,,IVL_COA_2020-2024.json,1074
11439,2024-10-25,IVL_2024_fall_regular,IVL,d,gougou,xy,xen,eleven,"唐人街",0,1,IVL_COA_2020-2024.json,1074
11440,2024-10-25,IVL_2024_fall_regular,IVL,n1e,tx,18,ppxia,kucao,"湖景村",1,1,IVL_COA_2020-2024.json,1075
11441,2024-10-25,IVL_2024_fall_regular,IVL,xawm,iron,ac,heart,ak,"湖景村",2,,IVL_COA_2020-2024.json,1075
11442,2024-10-25,IVL_2024_fall_regular,IVL,xawm,xmiao5,ac,heart,ak,"圣心医院",2,,IVL_COA_2020-2024.json,1075
11443,2024-10-25,IVL_2024_fall_regular,IVL,n1e,tx,18,ppxia,kucao,"圣心医院",2,,IVL_COA_2020-2024.json,1075
11444,2024-10-25,IVL_2024_fall_regular,IVL,n1e,tx,18,ppxia,kucao,"里奥的回忆",2,,IVL_COA_2020-2024.json,1075
11445,2024-10-25,IVL_2024_fall_regular,IVL,xawm,iron,ac,heart,ak,"里奥的回忆",1,1,IVL_COA_2020-2024.json,1075
11446,2024-10-25,IVL_2024_fall_regular,IVL,n1e,tx,18,ppxia,kucao,"红教堂",2,,IVL_COA_2020-2024.json,1075
11447,2024-10-25,IVL_2024_fall_regular,IVL,xawm,iron,ac,heart,ak,"红教堂",2,,IVL_COA_2020-2024.json,1075
11448,2024-10-26,IVL_2024_fall_regular,IVL,yan,jelly,487,dking,xmx,"军工厂",2,,IVL_COA_2020-2024.json,1076
11449,2024-10-26,IVL_2024_fall_regular,IVL,choai,silverzhi,czai,nan,musk,"军工厂",1,1,IVL_COA_2020-2024.json,1076
11450,2024-10-26,IVL_2024_fall_regular,IVL,yan,jelly,487,dking,xmx,"湖景村",2,,IVL_COA_2020-2024.json,1076
11451,2024-10-26,IVL_2024_fall_regular,IVL,choai,silverzhi,czai,nan,musk,"湖景村",2,,IVL_COA_2020-2024.json,1076
11452,2024-10-26,IVL_2024_fall_regular,IVL,choai,silverzhi,czai,nan,chen,"月亮河公园",2,,IVL_COA_2020-2024.json,1076
11453,2024-10-26,IVL_2024_fall_regular,IVL,yan,jelly,487,dking,xmx,"月亮河公园",2,,IVL_COA_2020-2024.json,1076
11454,2024-10-26,IVL_2024_fall_regular,IVL,xawm,lion,leil,dragon,dis,"唐人街",0,1,IVL_COA_2020-2024.json,1077
11455,2024-10-26,IVL_2024_fall_regular,IVL,d,tx,18,ppxia,kucao,"唐人街",1,1,IVL_COA_2020-2024.json,1077
11456,2024-10-26,IVL_2024_fall_regular,IVL,xawm,lion,leil,dragon,dis,"湖景村",0,1,IVL_COA_2020-2024.json,1077
11457,2024-10-26,IVL_2024_fall_regular,IVL,d,tx,18,ppxia,kucao,"湖景村",2,,IVL_COA_2020-2024.json,1077
11458,2024-10-26,IVL_2024_fall_regular,IVL,alex,sans,fulan,alpaca,xingh,"湖景村",0,1,IVL_COA_2020-2024.json,1078
11459,2024-10-26,IVL_2024_fall_regular,IVL,dongx,huan,guoker,huiyi,persica,"湖景村",2,,IVL_COA_2020-2024.json,1078
11460,2024-10-26,IVL_2024_fall_regular,IVL,dongx,huan,guoker,huiyi,persica,"永眠镇",3,0,IVL_COA_2020-2024.json,1078
11461,2024-10-26,IVL_2024_fall_regular,IVL,alex,sans,fulan,lin,xingh,"永眠镇",0,1,IVL_COA_2020-2024.json,1078
11462,2024-10-26,IJL_2024_fall_regular,IJL,mkmldy,yougg,maeken,emmko,sasori,"军工厂",2,,oversea_2020-2024.json,917
11463,2024-10-26,IJL_2024_fall_regular,IJL,hasha,sinami,dolisu,hametu,kznk,"军工厂",2,,oversea_2020-2024.json,917
11464,2024-10-26,IJL_2024_fall_regular,IJL,hasha,sinami,dolisu,hametu,kznk,"湖景村",0,1,oversea_2020-2024.json,917
11465,2024-10-26,IJL_2024_fall_regular,IJL,mkmldy,maeken,yougg,emmko,sasori,"湖景村",0,1,oversea_2020-2024.json,917
11466,2024-10-26,IJL_2024_fall_regular,IJL,hasha,kznk,hametu,sinami,dolisu,"月亮河公园",2,,oversea_2020-2024.json,917
11467,2024-10-26,IJL_2024_fall_regular,IJL,mkmldy,maeken,emmko,yougg,sasori,"月亮河公园",1,1,oversea_2020-2024.json,917
11468,2024-10-26,IJL_2024_fall_regular,IJL,burio,nyan,takakou,atto,tuna,"唐人街",1,1,oversea_2020-2024.json,918
11469,2024-10-26,IJL_2024_fall_regular,IJL,kakaka,kat,soar,gnk,takoyaki,"唐人街",1,1,oversea_2020-2024.json,918
11470,2024-10-26,IJL_2024_fall_regular,IJL,miraik,nyan,atto,takakou,tuna,"湖景村",2,,oversea_2020-2024.json,918
11471,2024-10-26,IJL_2024_fall_regular,IJL,kakaka,gnk,kat,takoyaki,soar,"湖景村",1,1,oversea_2020-2024.json,918
11472,2024-10-26,IJL_2024_fall_regular,IJL,kakaka,soar,takoyaki,gnk,kat,"军工厂",2,,oversea_2020-2024.json,918
11473,2024-10-26,IJL_2024_fall_regular,IJL,miraik,takakou,atto,tuna,nyan,"军工厂",2,,oversea_2020-2024.json,918
11474,2024-10-26,IJL_2024_fall_regular,IJL,brontal,maeken,yougg,emmko,sasori,"军工厂",1,1,oversea_2020-2024.json,919
11475,2024-10-26,IJL_2024_fall_regular,IJL,hasha,aez,nameko,kaeru,batoru,"军工厂",2,,oversea_2020-2024.json,919
11476,2024-10-26,IJL_2024_fall_regular,IJL,hasha,nameko,batoru,kaeru,aez,"永眠镇",1,1,oversea_2020-2024.json,919
11477,2024-10-26,IJL_2024_fall_regular,IJL,brontal,yougg,emmko,maeken,sasori,"永眠镇",3,0,oversea_2020-2024.json,919
11478,2024-10-26,IJL_2024_fall_regular,IJL,yukakina,sasori,yougg,maeken,emmko,"里奥的回忆",3,0,oversea_2020-2024.json,919
11479,2024-10-26,IJL_2024_fall_regular,IJL,hasha,aez,nameko,batoru,kaeru,"里奥的回忆",1,1,oversea_2020-2024.json,919
11480,2024-10-27,IVL_2024_fall_regular,IVL,mitaka,huac,xiaod,xiaox,nanako,"唐人街",3,0,IVL_COA_2020-2024.json,1079
11481,2024-10-27,IVL_2024_fall_regular,IVL,xc,gougou,xy,xen,eleven,"唐人街",2,,IVL_COA_2020-2024.json,1079
11482,2024-10-27,IVL_2024_fall_regular,IVL,xc,gougou,xy,xen,eleven,"里奥的回忆",0,1,IVL_COA_2020-2024.json,1079
11483,2024-10-27,IVL_2024_fall_regular,IVL,mitaka,huac,xiaod,xiaox,nanako,"里奥的回忆",2,,IVL_COA_2020-2024.json,1079
11484,2024-10-27,IVL_2024_fall_regular,IVL,yan,iron,ac,heart,ak,"湖景村",1,1,IVL_COA_2020-2024.json,1080
11485,2024-10-27,IVL_2024_fall_regular,IVL,jin,silverzhi,czai,nan,chen,"湖景村",1,1,IVL_COA_2020-2024.json,1080
11486,2024-10-27,IVL_2024_fall_regular,IVL,jin,silverzhi,czai,nan,chen,"唐人街",2,,IVL_COA_2020-2024.json,1080
11487,2024-10-27,IVL_2024_fall_regular,IVL,yan,iron,ac,heart,ak,"唐人街",2,,IVL_COA_2020-2024.json,1080
11488,2024-10-27,IVL_2024_fall_regular,IVL,yan,iron,ac,heart,ak,"月亮河公园",3,0,IVL_COA_2020-2024.json,1080
11489,2024-10-27,IVL_2024_fall_regular,IVL,jin,silverzhi,czai,nan,chen,"月亮河公园",3,0,IVL_COA_2020-2024.json,1080
11490,2024-10-27,IVL_2024_fall_regular,IVL,jin,silverzhi,czai,nan,chen,"里奥的回忆",2,,IVL_COA_2020-2024.json,1080
11491,2024-10-27,IVL_2024_fall_regular,IVL,yan,iron,ac,heart,ak,"里奥的回忆",0,1,IVL_COA_2020-2024.json,1080
11492,2024-10-27,IVL_2024_fall_regular,IVL,ppei,jelly,487,dking,xmx,"月亮河公园",0,1,IVL_COA_2020-2024.json,1081
11493,2024-10-27,IVL_2024_fall_regular,IVL,choai,yangy,zibi,libao,yihua,"月亮河公园",1,1,IVL_COA_2020-2024.json,1081
11494,2024-10-27,IVL_2024_fall_regular,IVL,choai,yangy,zibi,libao,yihua,"军工厂",0,1,IVL_COA_2020-2024.json,1081
11495,2024-10-27,IVL_2024_fall_regular,IVL,ppei,jelly,487,dking,xmx,"军工厂",2,,IVL_COA_2020-2024.json,1081
11496,2024-10-27,IVL_2024_fall_regular,IVL,choai,yangy,zibi,libao,yihua,"红教堂",2,,IVL_COA_2020-2024.json,1081
11497,2024-10-27,IVL_2024_fall_regular,IVL,ppei,jelly,487,dking,xmx,"红教堂",3,0,IVL_COA_2020-2024.json,1081
11498,2024-10-27,IJL_2024_fall_regular,IJL,kakaka,hametu,dolisu,kznk,sinami,"军工厂",2,,oversea_2020-2024.json,920
11499,2024-10-27,IJL_2024_fall_regular,IJL,mkmldy,takakou,atto,nyan,tuna,"军工厂",2,,oversea_2020-2024.json,920
11500,2024-10-27,IJL_2024_fall_regular,IJL,mkmldy,takakou,tuna,nyan,atto,"红教堂",2,,oversea_2020-2024.json,920
11501,2024-10-27,IJL_2024_fall_regular,IJL,ryz,dolisu,hametu,kznk,sinami,"红教堂",3,0,oversea_2020-2024.json,920
11502,2024-10-27,IJL_2024_fall_regular,IJL,mkmldy,nyan,tuna,atto,takakou,"月亮河公园",3,0,oversea_2020-2024.json,920
11503,2024-10-27,IJL_2024_fall_regular,IJL,kakaka,sinami,hametu,dolisu,kznk,"月亮河公园",2,,oversea_2020-2024.json,920
11504,2024-10-27,IJL_2024_fall_regular,IJL,kakaka,kznk,dolisu,sinami,hametu,"圣心医院",3,0,oversea_2020-2024.json,920
11505,2024-10-27,IJL_2024_fall_regular,IJL,mkmldy,atto,nyan,tuna,takakou,"圣心医院",3,0,oversea_2020-2024.json,920
11506,2024-10-27,IJL_2024_fall_regular,IJL,hasha,gnk,takoyaki,soar,kat,"里奥的回忆",0,1,oversea_2020-2024.json,921
11507,2024-10-27,IJL_2024_fall_regular,IJL,burio,maeken,yougg,sasori,emmko,"里奥的回忆",3,0,oversea_2020-2024.json,921
11508,2024-10-27,IJL_2024_fall_regular,IJL,miraik,emmko,yougg,sasori,maeken,"红教堂",2,,oversea_2020-2024.json,921
