player_id,role,beta,n_games,first_seen,last_seen
joky,survivor,0.03969302464801723,8,2024-07-20,2024-07-21
koyoko,survivor,0.03969302464801723,8,2024-07-20,2024-07-21
phew,survivor,0.03969302464801723,8,2024-07-20,2024-07-21
snoopy,survivor,0.03956265692598254,13,2025-02-22,2025-03-07
flan,survivor,0.038807042391305335,6,2022-03-20,2022-04-04
rice,survivor,0.038807042391305335,6,2022-03-20,2022-04-04
imsosexy,survivor,0.038742878106072916,17,2022-02-19,2022-04-30
co1a,survivor,0.03771757922962586,2,2024-09-26,2024-09-26
sa1da,survivor,0.03771757922962586,2,2024-09-26,2024-09-26
moririn,survivor,0.0369612552369823,108,2024-03-02,2026-05-02
sho,survivor,0.03635668030470476,7,2022-12-04,2022-12-22
mkk,survivor,0.035339035761036974,76,2020-07-25,2021-05-01
choco,survivor,0.03512733630022018,12,2023-02-18,2026-03-13
neco,survivor,0.03512733630022018,12,2026-02-28,2026-03-13
prpr,survivor,0.03512733630022018,12,2026-02-28,2026-03-13
yabbeeyo,survivor,0.03512733630022018,12,2026-02-28,2026-03-13
nao,survivor,0.03484628399049148,18,2021-11-14,2024-09-26
zafkiel,survivor,0.03403747214274669,87,2020-09-05,2021-08-08
coccyx,survivor,0.03398139220760876,2,2024-07-20,2024-07-20
vivian,survivor,0.03331197365022121,4,2026-03-07,2026-03-07
tekepi,survivor,0.03254010840270706,24,2021-06-13,2021-11-27
yanxiang,survivor,0.03210957908337672,7,2024-03-10,2024-03-17
a4,survivor,0.031731457610303396,19,2023-02-18,2024-03-17
damin,survivor,0.03091334704997947,3,2021-09-11,2021-09-11
jessi,survivor,0.03091334704997947,3,2021-09-11,2021-09-11
yc,survivor,0.030751656433671712,4,2025-02-22,2025-02-23
baron,survivor,0.03075030992019493,30,2021-09-11,2023-02-19
gua(hmt),survivor,0.030614497327496194,4,2022-07-02,2022-07-09
ann,survivor,0.030491485273761828,5,2023-02-24,2023-02-26
dking,survivor,0.030349101928387315,274,2021-03-21,2025-08-24
imso0v0,survivor,0.029971755339649117,9,2023-04-07,2023-04-17
oni,survivor,0.029971755339649117,9,2023-04-07,2023-04-17
ichigo,survivor,0.029640680168165012,6,2024-03-01,2024-03-10
hin1zza,survivor,0.029130682638580985,5,2024-03-09,2024-03-10
fuda,survivor,0.029122570564543614,3,2021-11-14,2021-11-27
iys,survivor,0.028589968452575155,2,2022-02-25,2022-02-25
earth,survivor,0.02844356091341672,18,2020-10-03,2021-08-22
ahd,survivor,0.028209181743824474,64,2023-07-30,2026-03-08
hotaru,survivor,0.02741431191598546,39,2020-10-09,2022-12-22
neru,survivor,0.027366541831074627,34,2021-03-06,2026-03-08
zhaokhan,survivor,0.026977939503875514,81,2020-10-02,2024-09-01
baabel,survivor,0.026506925986817666,6,2024-08-23,2024-08-25
boym,survivor,0.026506925986817666,6,2024-08-23,2024-08-25
dzml,survivor,0.026506925986817666,6,2024-08-23,2024-08-25
hatariii,survivor,0.026506925986817666,6,2024-08-23,2024-08-25
tzumong,survivor,0.026389365654825702,1,2023-02-17,2023-02-17
mikey,survivor,0.026322507396345788,1,2021-11-13,2021-11-13
pinpin,survivor,0.0260030617005585,19,2025-02-22,2025-04-18
kotya,survivor,0.025950163953645473,24,2021-06-13,2021-11-27
corn,survivor,0.02555559343012788,14,2026-03-06,2026-03-21
wing,survivor,0.02555559343012788,14,2026-03-06,2026-03-21
dragon(sea),survivor,0.025446931091927232,16,2023-02-25,2023-08-27
clover,survivor,0.024486205416218106,50,2025-03-06,2026-04-18
ppm,survivor,0.024320153332956722,15,2026-03-01,2026-04-19
meaken,survivor,0.023809513651710613,15,2026-03-07,2026-03-15
kuanlee,survivor,0.023430697919633345,40,2021-03-06,2022-04-20
とりチーズパン,survivor,0.02255081151048427,2,2021-11-13,2021-11-13
xy(ct),survivor,0.022249805374652057,1,2022-03-27,2022-03-27
huanxue,survivor,0.022210341796687284,36,2022-07-03,2025-04-18
だひょぽよ,survivor,0.02177586769502748,3,2021-06-13,2021-06-13
めんれらろいど,survivor,0.02177586769502748,3,2021-06-13,2021-06-13
滾れdaccho,survivor,0.02177586769502748,3,2021-06-13,2021-06-13
dj,survivor,0.02149032893720013,2,2026-02-28,2026-02-28
one,survivor,0.02149032893720013,2,2026-02-28,2026-02-28
mckyy,survivor,0.020843721063989986,2,2020-08-30,2020-10-17
567,survivor,0.02083423520795146,46,2020-06-25,2021-05-01
juyeong,survivor,0.020085566084810685,8,2021-09-11,2022-07-31
koyuki,survivor,0.019768913801144913,17,2020-10-10,2021-07-10
alloster,survivor,0.01957504559248468,2,2022-07-02,2022-07-09
serio,survivor,0.018308954981604297,2,2022-02-20,2022-02-20
z,survivor,0.017936746980862107,26,2020-11-12,2022-03-26
roido,survivor,0.017577361399039898,25,2020-10-10,2023-02-26
kn,survivor,0.017563282391400425,1,2023-06-25,2023-06-25
kumary,survivor,0.01749895953486332,19,2021-06-13,2021-11-26
why,survivor,0.017470966182895467,5,2021-11-13,2022-02-19
xiaov,survivor,0.01726740417482313,15,2022-03-20,2023-03-12
cf,survivor,0.017042613297982307,35,2021-10-30,2021-12-26
sh,survivor,0.01575699700326188,3,2021-11-13,2021-11-13
norcy,survivor,0.01564304862769398,34,2021-03-21,2023-12-10
翔一丸5号,survivor,0.015586307193576851,3,2021-06-13,2021-11-13
orzかふぇ,survivor,0.015301369666417632,2,2021-06-13,2021-06-13
cousin,survivor,0.014859594859019446,5,2022-02-26,2022-02-27
ran,survivor,0.014859594859019446,5,2022-02-26,2022-02-27
ba1x,survivor,0.014701623368196904,17,2023-03-04,2023-12-10
ghostqueen,survivor,0.014115698664799853,4,2022-02-20,2022-02-20
pinto,survivor,0.014115698664799853,4,2022-02-20,2022-02-20
proudsensei,survivor,0.014115698664799853,4,2022-02-20,2022-02-20
syncrows,survivor,0.014113416067535023,16,2020-10-03,2020-10-25
chito,survivor,0.01409800877581582,7,2022-07-30,2022-08-07
920,survivor,0.01374409431196887,3,2023-02-24,2023-02-26
run,survivor,0.013684195500839439,7,2021-09-11,2021-09-12
haku,survivor,0.013434656325925796,11,2021-03-13,2023-08-06
harka,survivor,0.01274062462861874,3,2021-06-18,2021-06-26
lpz,survivor,0.012578089788443068,59,2020-06-25,2022-04-04
capt.kun,survivor,0.012320244260241687,4,2021-08-27,2022-09-11
tawash,survivor,0.01171391753859341,29,2021-11-13,2024-06-30
お茶さんyoutub,survivor,0.010428178394433071,3,2021-06-12,2021-06-12
椿氣,survivor,0.010428178394433071,3,2021-06-12,2021-06-12
食い逃げのん,survivor,0.010428178394433071,3,2021-06-12,2021-06-12
ohmy,survivor,0.010256058732897508,2,2024-03-30,2024-03-30
ayane,survivor,0.009540505388679519,2,2024-03-09,2024-03-09
fall,survivor,0.009540505388679519,2,2024-03-09,2024-03-09
bama,survivor,0.009471375466761401,6,2021-03-13,2021-03-14
pf,survivor,0.009471375466761401,6,2021-03-13,2021-03-14
xiaoi,survivor,0.009445366417782847,49,2021-10-16,2022-04-10
ola,survivor,0.009125396265375006,30,2021-03-13,2023-02-26
cc487嗝嗝,survivor,0.00911180916496698,2,2021-11-13,2021-11-13
えーじーだちょ,survivor,0.00911180916496698,2,2021-11-13,2021-11-13
愛されダヒョニ,survivor,0.00911180916496698,2,2021-11-13,2021-11-13
abcde,survivor,0.008907927014522669,4,2022-06-25,2022-07-01
lilseven,survivor,0.008907927014522669,4,2022-06-25,2022-07-01
mika,survivor,0.008907927014522669,4,2022-06-25,2022-07-01
ningyizhuo,survivor,0.008907927014522669,4,2022-06-25,2022-07-01
綾小路lサベ,survivor,0.00882562805468464,1,2021-06-12,2021-06-12
maka,survivor,0.008474234931632248,113,2020-08-22,2025-03-07
uke,survivor,0.008344549952231797,1,2025-09-12,2025-09-12
yamase,survivor,0.007806466329950907,15,2020-08-07,2020-08-30
br,survivor,0.007690461222822739,2,2023-06-25,2023-06-25
flower,survivor,0.007690461222822739,2,2023-06-25,2023-06-25
foxy,survivor,0.007599010617373171,4,2022-02-25,2023-02-26
himawarit,survivor,0.007487744913193324,8,2020-10-03,2020-10-11
spst,survivor,0.007487744913193324,8,2020-10-03,2020-10-11
4u,survivor,0.007347344916416773,18,2020-10-02,2020-10-25
godjay,survivor,0.007340466588533885,6,2020-10-03,2026-03-08
qchun,survivor,0.007170766269988042,8,2020-11-12,2020-11-21
sum,survivor,0.00696727140220435,3,2021-09-11,2021-09-11
aj,survivor,0.006769464958487448,72,2021-03-20,2022-07-09
co,survivor,0.006666539538389183,3,2026-02-28,2026-02-28
hanbok,survivor,0.006666539538389183,3,2026-02-28,2026-02-28
ribbon,survivor,0.006666539538389183,3,2026-02-28,2026-02-28
qino,survivor,0.0066098414956511885,11,2022-07-30,2022-08-07
tasochan,survivor,0.0066098414956511885,11,2022-07-30,2022-08-07
tesona,survivor,0.0066098414956511885,11,2022-07-30,2022-08-07
miyu,survivor,0.006434777011010877,3,2020-10-11,2020-10-11
slothtop,survivor,0.006368081150885307,22,2020-10-02,2020-10-25
v8,survivor,0.006368081150885307,22,2020-10-02,2020-10-25
wolha,survivor,0.006283994854656347,2,2023-06-24,2023-06-24
zephy,survivor,0.006283994854656347,2,2023-06-24,2023-06-24
gali,survivor,0.005876179707327882,1,2021-02-27,2021-02-27
pingfan,survivor,0.005863512165847705,19,2023-02-24,2025-02-23
sz,survivor,0.005792265532670974,8,2022-03-19,2022-04-03
patato,survivor,0.005528038284002348,1,2022-08-21,2022-08-21
hiro,survivor,0.005311648338217861,5,2020-08-08,2020-08-09
rare,survivor,0.005311648338217861,5,2020-08-08,2020-08-09
ぷる一みん,survivor,0.005311648338217861,5,2020-08-08,2020-08-09
jsxd,survivor,0.0052316491796974545,6,2022-02-25,2022-02-27
ze1u,survivor,0.005190182593498387,16,2023-02-18,2023-07-14
golfxoxo,survivor,0.0051198055002756905,3,2020-10-03,2020-10-11
dian0,survivor,0.005017766742900617,3,2021-03-27,2021-03-27
sang9,survivor,0.005017766742900617,3,2021-03-27,2021-03-27
maozi,survivor,0.004436473190524777,37,2020-07-04,2020-08-23
naian,survivor,0.00419450183164251,24,2021-10-15,2021-11-13
wasabi,survivor,0.003923992365843453,7,2026-02-28,2026-03-01
moss,survivor,0.003781055424234404,5,2022-06-25,2022-07-02
sara,survivor,0.003781055424234404,5,2022-06-25,2022-07-02
23e,survivor,0.0033816751683138626,3,2024-07-20,2024-07-20
wc,survivor,0.0033816751683138626,3,2024-07-20,2024-07-20
mensiskino,survivor,0.003163136070179961,2,2021-06-13,2021-06-13
でぃ　ば,survivor,0.003163136070179961,2,2021-06-13,2021-06-13
俺きてい,survivor,0.003163136070179961,2,2021-06-13,2021-06-13
xc(仙茶),survivor,0.0031314325565736383,21,2020-06-26,2020-08-23
suming,survivor,0.0030840791453322323,5,2022-07-02,2022-07-09
jakkit,survivor,0.0028148962872946016,21,2020-10-03,2020-10-25
domichan,survivor,0.0027504483357078838,12,2021-08-08,2021-08-21
bodragon,survivor,0.002448757314276645,5,2021-09-11,2021-09-12
cos,survivor,0.002448757314276645,5,2021-09-11,2021-09-12
nopmoomoo,survivor,0.0023679394129176435,5,2020-10-09,2020-10-11
pigeon,survivor,0.002342970390719269,1,2022-06-24,2022-06-24
ajax,survivor,0.002086282026168285,3,2026-03-02,2026-03-02
luoji,survivor,0.002086282026168285,3,2026-03-02,2026-03-02
chii,survivor,0.0020603762758921416,3,2024-07-27,2024-07-27
eboy,survivor,0.0019272922700330104,4,2022-07-01,2022-07-02
haiya,survivor,0.0019057662307241702,26,2020-07-26,2021-05-02
ebey,survivor,0.001853763154201391,1,2022-06-25,2022-06-25
haachar,survivor,0.0016837744103927457,1,2022-02-26,2022-02-26
masiro,survivor,0.0016180450228225486,3,2022-02-26,2022-02-26
nayeon,survivor,0.0016180450228225486,3,2022-02-26,2022-02-26
ねっしー,survivor,0.0016025503397484172,2,2021-06-12,2021-06-12
wy,survivor,0.0015183360415414063,56,2020-06-25,2020-10-03
ぶんちゅう,survivor,0.0015168861901930953,2,2021-06-12,2021-06-12
sugardady,survivor,0.001418219325784405,1,2021-08-21,2021-08-21
komay,survivor,0.00140665785781421,1,2022-07-30,2022-07-30
5353,survivor,0.0012075812672755683,12,2021-09-11,2021-09-25
nenozateb,survivor,0.0010529679021824452,5,2020-10-03,2020-10-09
amsal,survivor,0.0010242446174913425,4,2022-07-30,2022-07-30
doyo,survivor,0.0010242446174913425,4,2022-07-30,2022-07-30
sweetsleep,survivor,0.0010242446174913425,4,2022-07-30,2022-07-30
woorin,survivor,0.0010242446174913425,4,2022-07-30,2022-07-30
bin chi l l n,survivor,0.0009942967302442435,1,2023-02-17,2023-02-17
noyo,survivor,0.0009639901301562884,9,2021-11-14,2021-11-27
aenok,survivor,0.0009422189931852497,3,2024-07-20,2024-07-20
junha,survivor,0.0009422189931852497,3,2024-07-20,2024-07-20
patoa,survivor,0.0009422189931852497,3,2024-07-20,2024-07-20
delta,survivor,0.0008447623626622177,3,2021-08-14,2021-08-14
taiga,survivor,0.0006864954969763158,14,2022-12-03,2022-12-22
6|in,survivor,0.0006270076180092985,3,2021-08-27,2021-08-27
lofi,survivor,0.0005666227561262427,31,2022-02-25,2026-02-28
akari,survivor,0.0005653923945050937,3,2022-07-03,2022-07-03
sleep,survivor,0.0005653923945050937,3,2022-07-03,2022-07-03
477,survivor,0.0005411038156075314,9,2023-02-17,2023-06-25
chun,survivor,0.00011160053250285854,2,2020-10-10,2020-10-10
ocha,survivor,6.601683242429497e-05,10,2021-06-19,2021-09-12
qingc,survivor,-0.00031956218828537824,153,2020-06-26,2022-04-20
vuerld,survivor,-0.0005123258312261705,9,2022-07-30,2023-03-04
mumu,survivor,-0.0006399425647961111,19,2022-02-25,2024-07-27
gary,survivor,-0.0007602276850042905,5,2024-03-09,2024-03-10
shushu,survivor,-0.0007602276850042905,5,2024-03-09,2024-03-10
glin,survivor,-0.0007929078435469692,2,2021-08-29,2021-08-29
slup,survivor,-0.0007929078435469692,2,2021-08-29,2021-08-29
mushi,survivor,-0.0014657894116526205,19,2020-11-12,2022-04-03
fly,survivor,-0.001488500830824012,2,2023-02-25,2023-02-25
hai,survivor,-0.0014970283214145565,8,2023-03-04,2023-03-25
wuling,survivor,-0.0015472719368023434,2,2024-03-09,2024-03-09
smile,survivor,-0.0015801856508454208,15,2022-07-30,2022-08-21
kali,survivor,-0.001787648245966402,1,2024-03-17,2024-03-17
9mammos,survivor,-0.0020200305324854346,29,2020-10-03,2023-04-16
saury,survivor,-0.002166236668554032,14,2022-07-24,2022-10-15
nessie,survivor,-0.0023827404818523475,5,2021-06-19,2021-06-27
tsubaki,survivor,-0.0023827404818523475,5,2021-06-19,2021-06-27
seiro,survivor,-0.0025005768612752313,8,2022-02-20,2023-06-25
ay,survivor,-0.0028515989785132066,2,2024-07-20,2024-07-20
hayate,survivor,-0.002975037225745647,11,2020-08-14,2020-10-11
chiseru,survivor,-0.0031814343887707577,2,2022-02-19,2022-02-19
ahoge,survivor,-0.0032638485640388076,3,2021-06-18,2021-06-26
sanye,survivor,-0.0032699171285420223,6,2023-03-04,2023-03-25
surume,survivor,-0.0033728035593191368,15,2021-06-20,2022-08-26
jasugo,survivor,-0.003510624807747519,14,2022-07-30,2022-08-21
sugarbaby,survivor,-0.0036124746415712203,4,2021-08-21,2021-08-21
g1hata,survivor,-0.003657523580907537,3,2021-08-27,2021-08-27
kieri,survivor,-0.0037117166601281634,16,2022-02-19,2024-03-17
phuping,survivor,-0.004014783719269756,2,2025-03-01,2025-03-01
shenichi,survivor,-0.0040273001796815675,6,2021-08-07,2021-08-27
aoran,survivor,-0.004201193859019361,2,2022-07-30,2022-07-30
pou,survivor,-0.004201193859019361,2,2022-07-30,2022-07-30
えむ,survivor,-0.004243050330206906,2,2021-11-14,2021-11-14
きんぐてゃ,survivor,-0.004243050330206906,2,2021-11-14,2021-11-14
まふたま,survivor,-0.004243050330206906,2,2021-11-14,2021-11-14
風のまか三郎,survivor,-0.004243050330206906,2,2021-11-14,2021-11-14
lsabe,survivor,-0.004413750127551419,1,2021-06-19,2021-06-19
chopaeng,survivor,-0.004698431957721719,1,2022-02-27,2022-02-27
moguratv@line,survivor,-0.004788143324311768,3,2021-06-13,2021-06-13
yat_ash,survivor,-0.004788143324311768,3,2021-06-13,2021-06-13
こゆきchan,survivor,-0.004788143324311768,3,2021-06-13,2021-06-13
ふくふく@japan,survivor,-0.004788143324311768,3,2021-06-13,2021-06-13
xuan,survivor,-0.004789384341024642,10,2021-10-22,2024-07-14
kota,survivor,-0.004806959082518011,1,2022-02-25,2022-02-25
gui,survivor,-0.004809424953992557,23,2024-03-10,2025-03-09
27,survivor,-0.004978324633340381,2,2022-12-03,2022-12-03
589,survivor,-0.004978324633340381,2,2022-12-03,2022-12-03
kewai,survivor,-0.004978324633340381,2,2022-12-03,2022-12-03
kwc,survivor,-0.004978324633340381,2,2022-12-03,2022-12-03
yihua,survivor,-0.005068250061612746,679,2020-11-12,2025-12-31
lotus,survivor,-0.00523861713123687,2,2022-07-30,2022-07-30
megu,survivor,-0.00523861713123687,2,2022-07-30,2022-07-30
ssalt,survivor,-0.00523861713123687,2,2022-07-30,2022-07-30
joe,survivor,-0.0053324885147682305,2,2022-06-25,2022-06-25
juniiper,survivor,-0.0053324885147682305,2,2022-06-25,2022-06-25
lag,survivor,-0.0053711670076085185,1,2022-07-30,2022-07-30
anaisn,survivor,-0.005456706628610091,2,2021-03-06,2021-03-06
fallenwingn,survivor,-0.005456706628610091,2,2021-03-06,2021-03-06
judasn,survivor,-0.005456706628610091,2,2021-03-06,2021-03-06
lusn,survivor,-0.005456706628610091,2,2021-03-06,2021-03-06
lingtian,survivor,-0.005522272502039395,17,2020-10-04,2021-03-07
ch,survivor,-0.005551523068154287,21,2022-02-19,2024-07-20
guagua(pt),survivor,-0.005724277329541541,3,2026-03-01,2026-03-01
dan＠tp,survivor,-0.005797077805522364,3,2021-06-12,2021-06-12
い~ぶ~,survivor,-0.005797077805522364,3,2021-06-12,2021-06-12
純粋なむんてゃ,survivor,-0.005797077805522364,3,2021-06-12,2021-06-12
mamamo,survivor,-0.0059210626352336525,2,2021-08-15,2021-08-15
pj,survivor,-0.005971683793377235,3,2021-08-14,2021-08-14
gougou,survivor,-0.00616749052865611,228,2024-03-09,2025-11-30
mione,survivor,-0.0062905688287816005,4,2021-08-07,2021-08-22
nalong,survivor,-0.006565215866182591,2,2025-03-01,2025-03-01
mrr,survivor,-0.0066353566443032395,1,2022-07-30,2022-07-30
sawa,survivor,-0.006645274989051086,1,2022-07-30,2022-07-30
yuto,survivor,-0.0066782053212248345,147,2020-08-16,2025-04-19
jueun,survivor,-0.006765636589652904,23,2021-02-26,2022-09-25
down,survivor,-0.006784847697714847,2,2021-02-26,2021-02-26
gyuli,survivor,-0.006784847697714847,2,2021-02-26,2021-02-26
puli,survivor,-0.006784847697714847,2,2021-02-26,2021-02-26
pyapya,survivor,-0.006784847697714847,2,2021-02-26,2021-02-26
benz,survivor,-0.006817478169567093,20,2021-08-08,2021-09-05
kluayhom,survivor,-0.006817478169567093,20,2020-10-03,2021-09-05
mixdown,survivor,-0.006817478169567093,20,2021-08-08,2021-09-05
lilisu,survivor,-0.006879972157562847,2,2021-11-13,2021-11-13
olphinmarumo,survivor,-0.006879972157562847,2,2021-11-13,2021-11-13
ちと,survivor,-0.006879972157562847,2,2021-11-13,2021-11-13
chomong,survivor,-0.007149357407215211,7,2023-02-17,2023-02-19
こっこー,survivor,-0.007202482975462604,1,2021-06-13,2021-06-13
まつかす,survivor,-0.007202482975462604,1,2021-06-13,2021-06-13
1031,survivor,-0.007206112326816105,1,2022-02-19,2022-02-19
〇〇~きな,survivor,-0.00731396399571544,1,2021-06-12,2021-06-12
aya,survivor,-0.007852249158688363,72,2021-03-06,2021-12-26
ll975,survivor,-0.007894139855436213,3,2023-07-29,2023-08-06
unyu,survivor,-0.007906741410196259,17,2022-07-30,2022-12-11
s|up,survivor,-0.00806873971095288,7,2021-08-08,2021-08-29
dan,survivor,-0.008188827693096087,21,2022-07-03,2024-03-17
machado,survivor,-0.008254476634160247,16,2020-10-09,2021-03-13
mlxt,survivor,-0.00828015306458416,5,2021-03-21,2021-03-27
yezi,survivor,-0.00828015306458416,5,2021-03-21,2021-03-27
g|in,survivor,-0.008695747328962194,4,2021-08-08,2021-08-29
kino,survivor,-0.00881831126679164,13,2020-08-08,2021-03-12
luski,survivor,-0.008861647554499846,9,2021-08-08,2021-08-29
vangg,survivor,-0.008861647554499846,9,2021-08-08,2021-08-29
easterr,survivor,-0.009148380344419798,2,2022-02-25,2022-02-25
haidan,survivor,-0.009148380344419798,2,2022-02-25,2022-02-25
laz,survivor,-0.009148380344419798,2,2022-02-25,2022-02-25
tonax,survivor,-0.009180977906409364,3,2020-08-14,2020-08-14
tekepj,survivor,-0.009214081135332555,1,2021-07-02,2021-07-02
hh,survivor,-0.009226697297745778,17,2021-03-20,2021-04-16
laosan,survivor,-0.009226697297745778,17,2021-03-20,2021-04-16
wn,survivor,-0.009226697297745778,17,2021-03-20,2021-04-16
shuga,survivor,-0.009268322633684982,1,2021-11-27,2021-11-27
kabao,survivor,-0.009581313295947979,3,2022-07-30,2022-07-30
tamago,survivor,-0.009581313295947979,3,2022-07-30,2022-07-30
nanzhiye,survivor,-0.009665727018291066,16,2023-03-05,2023-03-26
seed,survivor,-0.009665727018291066,16,2023-03-05,2023-03-26
33yyds,survivor,-0.00968610493047971,6,2022-02-20,2022-02-21
tomax,survivor,-0.009793848015650428,2,2020-08-15,2020-08-15
unpopo,survivor,-0.00981836026301531,1,2022-02-25,2022-02-25
uzero,survivor,-0.009861202861660806,3,2022-07-02,2022-07-09
dm(kor),survivor,-0.009872821168577673,1,2023-06-25,2023-06-25
yun(luv),survivor,-0.009920215361163588,1,2022-02-27,2022-02-27
givenchy,survivor,-0.009950771746540063,2,2021-03-07,2021-03-07
liquor,survivor,-0.009950771746540063,2,2021-03-07,2021-03-07
nextdoorr,survivor,-0.009950771746540063,2,2021-03-07,2021-03-07
perroquet,survivor,-0.009950771746540063,2,2021-03-07,2021-03-07
cookie(kor),survivor,-0.010034782219401574,3,2022-07-30,2022-07-30
maily,survivor,-0.010146039102287494,2,2021-03-13,2021-03-13
sao,survivor,-0.010146039102287494,2,2021-03-13,2021-03-13
owl,survivor,-0.010271447401735086,2,2022-07-02,2022-07-30
ppexpress,survivor,-0.010271447401735086,2,2022-07-02,2022-07-02
tinytomato,survivor,-0.010271447401735086,2,2022-07-02,2022-07-02
wilwil,survivor,-0.010271447401735086,2,2022-07-02,2022-07-02
amatuka,survivor,-0.010319577723357738,19,2020-10-09,2020-11-13
jx,survivor,-0.010386105599494058,33,2020-11-13,2021-05-04
taki,survivor,-0.01045733091269175,8,2021-03-13,2022-07-02
johnny,survivor,-0.010529554599383406,2,2023-02-17,2023-02-17
sayuri,survivor,-0.010529554599383406,2,2023-02-17,2023-02-17
ton y ma,survivor,-0.010529554599383406,2,2023-02-17,2023-02-17
chocopie,survivor,-0.010731229879506211,24,2021-08-08,2021-09-05
moon,survivor,-0.010830798971033563,60,2021-08-15,2024-03-10
koba,survivor,-0.010963206572142687,14,2020-10-10,2020-10-24
kare,survivor,-0.011223216385501878,13,2021-09-11,2021-09-25
xiaosu,survivor,-0.011407844395164913,9,2022-03-19,2023-03-12
large,survivor,-0.01151087734406926,15,2022-12-03,2022-12-11
binchilln,survivor,-0.011523851329627638,1,2023-02-17,2023-02-17
goo,survivor,-0.011845150859228213,3,2021-03-13,2021-03-13
leglag,survivor,-0.011845150859228213,3,2021-03-13,2021-03-13
maple,survivor,-0.011845150859228213,3,2021-03-13,2021-03-13
muscle,survivor,-0.011845150859228213,3,2021-03-13,2021-03-13
3brother,survivor,-0.011886367770730648,5,2022-03-19,2022-03-27
777,survivor,-0.011886367770730648,5,2022-03-19,2022-03-27
stone,survivor,-0.011886367770730648,5,2022-03-19,2022-07-30
pudding,survivor,-0.012259691801742944,1,2022-02-19,2022-02-19
theflash,survivor,-0.012395674371659362,31,2020-10-03,2021-08-22
ywd,survivor,-0.012564857578953193,16,2022-03-19,2023-03-25
chicken,survivor,-0.012618493384773985,2,2022-02-20,2022-02-20
quacken,survivor,-0.012618493384773985,2,2022-02-20,2022-02-20
sakana,survivor,-0.012618493384773985,2,2022-02-20,2022-02-20
elliotter,survivor,-0.012730556712188775,3,2022-06-24,2022-06-24
holtz,survivor,-0.012730556712188775,3,2022-06-24,2022-06-24
kotato,survivor,-0.012730556712188775,3,2022-06-24,2022-06-24
thehre,survivor,-0.012730556712188775,3,2022-06-24,2022-06-24
paejak,survivor,-0.013074069171822402,3,2022-02-19,2022-02-19
rupirupi,survivor,-0.013074069171822402,3,2022-02-19,2022-02-19
chao,survivor,-0.013092648143525724,5,2021-03-27,2021-03-28
diano,survivor,-0.013297919807484742,2,2021-03-21,2021-03-21
lark,survivor,-0.013297919807484742,2,2021-03-21,2021-03-27
biran,survivor,-0.013392600292142244,6,2020-10-10,2020-10-24
偽333,survivor,-0.013392600292142244,6,2020-10-10,2020-10-24
itachi,survivor,-0.013455424891732298,6,2022-07-03,2022-07-09
kakashi,survivor,-0.013455424891732298,6,2022-07-03,2022-07-09
naruto,survivor,-0.013455424891732298,6,2022-07-03,2022-07-09
sasuke,survivor,-0.013455424891732298,6,2022-07-03,2022-07-09
future,survivor,-0.013464531868847255,6,2025-11-21,2025-11-22
dylin,survivor,-0.01358600644352086,14,2020-10-02,2020-10-18
mias,survivor,-0.01369359164852063,3,2021-02-28,2021-02-28
numnums,survivor,-0.01369359164852063,3,2021-02-28,2021-02-28
ovt,survivor,-0.01369359164852063,3,2021-02-28,2021-02-28
dumou,survivor,-0.013916739055736843,2,2023-02-24,2023-02-24
home,survivor,-0.013916739055736843,2,2023-02-24,2023-02-24
ll,survivor,-0.013916739055736843,2,2023-02-24,2023-02-24
u_tan,survivor,-0.01394666500557309,6,2021-06-18,2021-06-26
chouchou,survivor,-0.014130915243151913,21,2021-08-08,2021-09-05
121x,survivor,-0.014181230306568817,3,2021-09-11,2021-09-11
anivia,survivor,-0.014181230306568817,3,2021-09-11,2021-09-11
dorajimuchi,survivor,-0.014181230306568817,3,2021-09-11,2021-09-11
ganjangbap,survivor,-0.014181230306568817,3,2021-09-11,2021-09-11
mar,survivor,-0.014366040836406802,19,2020-10-02,2021-09-03
mcc,survivor,-0.014374762916856264,2,2021-06-12,2021-06-12
syr,survivor,-0.014374762916856264,2,2021-06-12,2021-06-12
yuno,survivor,-0.014374762916856264,2,2021-06-12,2021-06-12
kasper,survivor,-0.014401339275955395,2,2022-02-19,2022-02-19
momozo~,survivor,-0.014404965950925209,2,2021-06-13,2021-06-13
エリ粉@すピネ,survivor,-0.014404965950925209,2,2021-06-13,2021-06-13
脱いでまもる,survivor,-0.014404965950925209,2,2021-06-13,2021-06-13
dorara,survivor,-0.014625319345533355,2,2022-02-25,2022-02-25
panda,survivor,-0.014642934369485354,56,2022-08-21,2025-04-19
misdori,survivor,-0.014660232580240035,1,2024-03-09,2024-03-09
sally,survivor,-0.014742142141597043,20,2022-02-19,2022-09-25
zenedine,survivor,-0.014753709200763824,6,2021-08-08,2021-08-15
kunashiri,survivor,-0.01483502670207674,5,2022-02-26,2022-02-27
fizzy,survivor,-0.015175368914604258,3,2022-06-24,2022-06-24
rezuki,survivor,-0.015175368914604258,3,2022-06-24,2022-06-24
zyy,survivor,-0.015175368914604258,3,2022-06-24,2022-06-24
ruto,survivor,-0.015290295435595526,30,2020-10-10,2021-05-01
kaihonokamius,survivor,-0.01536230730113638,2,2021-08-07,2021-08-07
maewsao,survivor,-0.01536230730113638,2,2021-08-07,2021-08-07
shishi,survivor,-0.01536230730113638,2,2021-08-07,2021-08-07
