player_id,role,beta,n_games,first_seen,last_seen
xiaosu,survivor,-0.000560082570852966,9,2022-03-19,2023-03-12
489,survivor,-0.0005616561113548671,2,2022-02-20,2022-06-25
chicken,survivor,-0.0005616561113548671,2,2022-02-20,2022-02-20
quacken,survivor,-0.0005616561113548671,2,2022-02-20,2022-02-20
sakana,survivor,-0.0005616561113548671,2,2022-02-20,2022-02-20
kasper,survivor,-0.0005698987374813996,2,2022-02-19,2022-02-19
bmao,survivor,-0.0005703371559820067,32,2020-11-05,2021-07-16
fugo,survivor,-0.0005798623004903915,2,2022-02-19,2022-02-19
heuka,survivor,-0.0005798623004903915,2,2022-02-19,2022-02-19
kitkatz,survivor,-0.0005882908018298419,4,2021-02-28,2022-02-21
dohyun,survivor,-0.0005894041032688777,4,2024-03-16,2024-03-17
dorara,survivor,-0.0005920920252185035,2,2022-02-25,2022-02-25
keyman,survivor,-0.0005920920252185035,2,2022-02-25,2023-07-08
canj,survivor,-0.0006084194868266042,15,2021-03-21,2021-04-16
ai,survivor,-0.0006315123551538526,7,2021-03-06,2025-09-12
ng,survivor,-0.0006315123551538526,7,2021-03-06,2022-08-28
orens,survivor,-0.0006315123551538526,7,2021-03-06,2022-02-26
keti,survivor,-0.0006520508976572894,2,2022-02-26,2022-02-26
mike,survivor,-0.0006520508976572894,2,2022-02-26,2022-02-26
pikachi,survivor,-0.0006520508976572894,2,2022-02-26,2022-02-26
kong,survivor,-0.0006605844764731026,107,2020-11-07,2022-07-16
xm,survivor,-0.000686766471146226,110,2020-06-26,2021-01-08
atabomon,survivor,-0.0006999845016276933,6,2022-02-26,2022-02-27
kuropon,survivor,-0.0006999845016276933,6,2022-02-26,2022-07-02
riffernun,survivor,-0.0006999845016276933,6,2021-08-08,2022-02-27
harryp,survivor,-0.0007180997907118312,6,2022-08-20,2023-02-26
hermione,survivor,-0.0007180997907118312,6,2022-08-20,2023-02-26
jk,survivor,-0.0007180997907118312,6,2023-02-25,2023-02-26
malfoy,survivor,-0.0007180997907118312,6,2023-02-25,2023-02-26
gl,survivor,-0.0007395486796245487,56,2021-03-06,2022-08-26
iys,survivor,-0.0007761527934454807,2,2022-02-25,2022-02-25
marczs,survivor,-0.0007761527934454807,2,2021-08-28,2022-02-25
705,survivor,-0.000787227117641307,1,2023-02-24,2023-02-24
phuping,survivor,-0.0008439863499963453,2,2025-03-01,2025-03-01
gugu,survivor,-0.0008548559409549654,3,2022-02-19,2022-02-19
ningning,survivor,-0.0008548559409549654,3,2022-02-19,2022-02-19
serend,survivor,-0.0008548559409549654,3,2022-02-19,2022-02-19
goodbye,survivor,-0.0008574058347432006,2,2022-03-20,2022-03-20
481,survivor,-0.0008576176291132374,11,2022-08-21,2023-04-16
ury,survivor,-0.0008604677667271787,6,2021-03-07,2022-02-25
cafe,survivor,-0.0008621605943236917,44,2020-10-10,2022-08-26
jialidun,survivor,-0.0008745531773423031,2,2022-03-27,2022-03-27
40,survivor,-0.0009684512488757949,28,2021-11-26,2022-08-05
daddy,survivor,-0.0009816218059456325,3,2020-10-02,2022-02-25
thinh,survivor,-0.0009816218059456325,3,2022-02-25,2022-02-25
johnny,survivor,-0.0010802025851757492,2,2023-02-17,2023-02-17
sayuri,survivor,-0.0010802025851757492,2,2023-02-17,2023-02-17
ton y ma,survivor,-0.0010802025851757492,2,2023-02-17,2023-02-17
binchilln,survivor,-0.0011347235736154054,1,2023-02-17,2023-02-17
haoran,survivor,-0.0011500846399532466,5,2022-03-20,2022-03-27
sherlock,survivor,-0.0011500846399532466,5,2022-03-20,2022-03-27
yanqi,survivor,-0.0011500846399532466,5,2022-03-20,2022-03-27
dumou,survivor,-0.0011721161019699628,2,2023-02-24,2023-02-24
home,survivor,-0.0011721161019699628,2,2023-02-24,2023-02-24
ll,survivor,-0.0011721161019699628,2,2023-02-24,2023-02-24
kuanlee,survivor,-0.0011791110605252687,23,2021-03-06,2022-04-20
rem,survivor,-0.0011791110605252687,23,2021-03-06,2023-08-27
like,survivor,-0.001201522980165938,6,2022-03-04,2022-03-06
mmr,survivor,-0.001201522980165938,6,2020-10-11,2022-03-06
soyo,survivor,-0.001201522980165938,6,2022-03-04,2022-03-06
roido,survivor,-0.0012035975769710942,15,2020-10-10,2023-02-26
bossy,survivor,-0.001220542749849367,6,2022-02-19,2023-06-24
mkai,survivor,-0.0012835275056281284,7,2022-02-26,2022-02-27
yeah,survivor,-0.0013442090862336915,12,2022-02-20,2023-02-19
nisa,survivor,-0.0013491893813473404,5,2022-12-03,2022-12-22
sho,survivor,-0.0013491893813473404,5,2022-12-04,2022-12-22
ywd,survivor,-0.0014077985693684326,16,2022-03-19,2023-03-25
aq,survivor,-0.0014107677720461092,4,2023-02-17,2023-02-19
jiojio,survivor,-0.001455786365651731,4,2022-03-19,2022-03-27
xiao,survivor,-0.001455786365651731,4,2022-03-19,2022-03-27
tk,survivor,-0.0014627832879150512,29,2021-12-10,2023-08-12
sqush,survivor,-0.0015016148857893616,1,2023-02-18,2023-02-18
an,survivor,-0.001537267069238604,19,2022-02-25,2022-04-21
bread,survivor,-0.0015453155161510137,3,2023-02-18,2023-02-18
rin,survivor,-0.0015453155161510137,3,2023-02-18,2023-02-18
tt(hmt),survivor,-0.0015467307979355794,1,2023-02-24,2023-02-24
nitnit,survivor,-0.0016100320186747494,3,2023-02-25,2023-02-25
ref,survivor,-0.0016100320186747494,3,2023-02-25,2023-02-25
beimeng,survivor,-0.0016204232406059772,1,2023-03-04,2023-03-04
watson,survivor,-0.0016204232406059772,1,2023-03-04,2023-03-04
adoremeo,survivor,-0.0016758730145515692,8,2022-02-26,2022-02-27
liebegin,survivor,-0.0016758730145515692,8,2022-02-26,2022-02-27
meaningles,survivor,-0.0016758730145515692,8,2022-02-26,2022-02-27
20330,survivor,-0.0016897876213901688,1,2023-02-18,2023-02-18
ddeok,survivor,-0.0016897876213901688,1,2023-02-18,2023-02-18
heyan,survivor,-0.0017319590120855022,4,2022-03-20,2022-03-27
x1aoxiong,survivor,-0.0017319590120855022,4,2022-03-20,2022-03-27
yuki(red),survivor,-0.0017319590120855022,4,2022-03-20,2022-03-27
kingh,survivor,-0.0017459860322541854,1,2023-03-12,2023-03-12
alpaca,survivor,-0.0019311778947861756,27,2024-10-26,2026-03-22
tsun,survivor,-0.0019789588566200183,8,2023-02-25,2024-03-10
half(mwf),survivor,-0.0019795019778508366,3,2023-02-25,2023-02-25
kongyue,survivor,-0.0019795019778508366,3,2023-02-25,2023-07-08
luca,survivor,-0.0019853625361659416,4,2026-03-06,2026-03-13
lii,survivor,-0.0020415206740207813,6,2023-02-25,2023-02-26
tsenka,survivor,-0.0020415206740207813,6,2022-07-02,2023-07-09
kirabbit,survivor,-0.002094034406011866,6,2024-03-09,2025-09-12
guo,survivor,-0.002125177816641405,5,2022-02-19,2023-02-18
hotba,survivor,-0.002125177816641405,5,2022-02-19,2023-02-18
shirayuki,survivor,-0.0021951473243490716,8,2022-07-30,2024-03-15
zb,survivor,-0.0022527786731457423,155,2020-06-25,2023-03-25
5252,survivor,-0.002293738496619488,4,2023-02-17,2023-02-17
dobi,survivor,-0.002293738496619488,4,2023-02-17,2023-02-17
itte,survivor,-0.002293738496619488,4,2023-02-17,2023-02-17
sori,survivor,-0.002293738496619488,4,2023-02-17,2023-02-17
shenl,survivor,-0.0023139569605063162,7,2022-03-26,2023-03-12
captkun,survivor,-0.0023256807260744446,20,2020-10-03,2023-09-28
cood,survivor,-0.0023357643919813586,6,2023-02-17,2023-06-25
hatari,survivor,-0.002454540813625311,6,2022-04-20,2023-02-25
lul,survivor,-0.00246235689163567,4,2022-11-19,2022-11-25
df,survivor,-0.002476395151288102,45,2021-03-21,2022-11-13
dragon(sea),survivor,-0.002508557998859848,2,2023-02-25,2023-08-27
fly,survivor,-0.002508557998859848,2,2023-02-25,2023-02-25
cxiao,survivor,-0.002532656950474131,3,2026-03-08,2026-03-15
vodka,survivor,-0.0026336126992392837,8,2022-02-25,2023-07-09
cookie(sea),survivor,-0.0026625189315026216,3,2023-02-24,2023-02-24
memory,survivor,-0.0026625189315026216,3,2023-02-24,2023-02-24
paya,survivor,-0.0026625189315026216,3,2023-02-24,2023-02-24
fluff,survivor,-0.0028374591407420036,19,2025-02-23,2026-03-01
ram,survivor,-0.002895781842882712,23,2021-03-06,2023-02-19
alex(naeu),survivor,-0.002984002097640802,2,2023-02-17,2023-02-17
d4vid,survivor,-0.002984002097640802,2,2023-02-17,2023-02-17
sapphire,survivor,-0.002984002097640802,2,2022-07-01,2023-02-17
dohyeon,survivor,-0.0030099513612416866,2,2023-02-17,2023-02-17
roxy,survivor,-0.0030099513612416866,2,2023-02-17,2023-08-05
gee,survivor,-0.0030211557447843073,2,2023-02-18,2023-02-18
111,survivor,-0.0030251761727350546,17,2021-03-20,2023-03-25
sky,survivor,-0.0030451857849738487,3,2021-04-11,2023-02-24
ado,survivor,-0.0030798623669882784,17,2021-02-27,2023-02-19
chloe,survivor,-0.003095031651549516,2,2023-02-24,2023-02-24
ienioii,survivor,-0.003095031651549516,2,2023-02-24,2023-02-24
cx,survivor,-0.0031021608374467396,4,2023-02-18,2023-06-24
pocketpig,survivor,-0.0031021608374467396,4,2023-02-18,2023-02-18
qinwen,survivor,-0.0031021608374467396,4,2023-02-18,2023-02-18
9j,survivor,-0.00319617181504105,50,2020-06-26,2024-05-02
puppy,survivor,-0.0033795752427803376,2,2023-02-18,2023-02-18
yeahsu,survivor,-0.0034121813207947356,2,2024-03-17,2024-03-17
kirito,survivor,-0.0034198468876159935,6,2023-03-04,2023-03-12
luoben,survivor,-0.0034198468876159935,6,2023-03-04,2023-06-24
q2779q,survivor,-0.0034198468876159935,6,2023-03-04,2023-03-12
misdori,survivor,-0.003488297583618751,1,2024-03-09,2024-03-09
lv275,survivor,-0.003599355464510559,6,2023-02-17,2024-03-17
nalong,survivor,-0.0038374136678872846,2,2025-03-01,2025-03-01
mapleleaf,survivor,-0.0038711844449949968,4,2022-02-25,2023-08-05
pai,survivor,-0.004295147594738221,3,2023-02-25,2023-02-25
kuma,survivor,-0.00446924758802383,11,2021-03-13,2024-03-09
j,survivor,-0.004536233574918234,4,2023-02-18,2023-02-19
momo,survivor,-0.0046191725924773115,14,2022-02-19,2024-03-16
xigua,survivor,-0.004720576249892262,5,2022-02-26,2024-03-09
yinjue,survivor,-0.004738061707579205,15,2023-07-21,2023-08-12
xiaoci,survivor,-0.004799201816821188,256,2020-06-27,2022-10-21
nongshane,survivor,-0.00489761454769328,2,2024-03-09,2024-03-09
rubyjah,survivor,-0.00489761454769328,2,2024-03-09,2024-03-09
xifeng,survivor,-0.00489761454769328,2,2023-07-29,2024-03-09
k2,survivor,-0.005085944384317393,5,2021-08-07,2023-02-26
paperjam,survivor,-0.005085944384317393,5,2023-02-24,2023-02-26
rainyk,survivor,-0.005085944384317393,5,2023-02-24,2023-02-26
guan,survivor,-0.005159578240606109,14,2023-03-05,2024-03-23
polarz,survivor,-0.005515500813854735,14,2022-02-20,2024-03-16
fox,survivor,-0.005566915421127922,424,2020-06-25,2026-03-05
d0yo,survivor,-0.005854698107555732,6,2023-02-18,2023-02-19
hwan,survivor,-0.005854698107555732,6,2023-02-18,2023-02-19
shiro,survivor,-0.005986487292069723,16,2020-08-07,2024-03-15
layz,survivor,-0.006332492963607269,20,2022-06-24,2026-03-01
meimei,survivor,-0.006445500957251011,2,2025-04-11,2025-04-16
ewnyi,survivor,-0.006585911979375432,1,2024-03-10,2024-03-10
foxwhite,survivor,-0.006595858643087261,10,2023-03-05,2023-03-25
guideng,survivor,-0.006595858643087261,10,2023-03-05,2023-03-25
nanzhao,survivor,-0.006595858643087261,10,2023-03-05,2023-03-25
yyang,survivor,-0.006595858643087261,10,2023-03-05,2023-03-25
kieri,survivor,-0.00660082756577577,16,2022-02-19,2024-03-17
dragon(hmt),survivor,-0.00662869581481594,3,2024-03-09,2024-03-09
kurimura,survivor,-0.00662869581481594,3,2024-03-09,2024-03-09
peace,survivor,-0.00662869581481594,3,2024-03-09,2024-03-09
dan,survivor,-0.006798036908579272,18,2022-07-03,2024-03-17
scar,survivor,-0.007377286800409141,5,2024-03-16,2024-03-16
ama,survivor,-0.008480964979036321,4,2020-08-14,2024-03-09
future(hmt),survivor,-0.008480964979036321,4,2024-03-09,2024-03-09
yx,survivor,-0.008480964979036321,4,2024-03-09,2024-03-09
mochen,survivor,-0.008613541484793109,2,2023-12-08,2023-12-09
ameko,survivor,-0.008650397869854389,1,2025-02-21,2025-02-21
musk,survivor,-0.008654192856541345,11,2023-03-04,2024-10-26
gin,survivor,-0.008979646338603002,39,2020-11-04,2024-03-17
sawwy,survivor,-0.009205397464095232,8,2023-02-18,2024-07-15
yunomaru,survivor,-0.00923367069246261,62,2021-11-14,2024-03-10
sesame,survivor,-0.009792889463452331,11,2022-02-20,2024-03-17
d4kiri,survivor,-0.009795582299617862,3,2023-06-24,2024-07-15
ty,survivor,-0.009795582299617862,3,2024-03-17,2024-03-17
hin1zza,survivor,-0.010099053380605256,5,2024-03-09,2024-03-10
bb,survivor,-0.010167252827041723,14,2020-08-15,2024-03-16
haaatarii,survivor,-0.010261917731886871,2,2024-03-10,2024-03-10
plukname,survivor,-0.010261917731886871,2,2021-08-07,2024-08-31
jyeong,survivor,-0.010289864741740875,2,2024-03-16,2024-03-16
rami,survivor,-0.010289864741740875,2,2024-03-16,2024-03-16
riye,survivor,-0.010289864741740875,2,2024-03-16,2024-03-16
siuuuuuu,survivor,-0.010300987681385217,15,2024-03-16,2024-04-20
zhengkai,survivor,-0.010310662486330344,36,2023-07-08,2026-02-28
couple,survivor,-0.010311021664917357,2,2024-03-17,2024-03-17
imsoovo,survivor,-0.010381602109879335,23,2023-02-18,2024-04-20
hoit,survivor,-0.010433430390555118,2,2023-06-24,2024-03-17
sumnyang,survivor,-0.010433430390555118,2,2024-03-17,2024-03-17
tree,survivor,-0.010433430390555118,2,2023-06-24,2024-03-17
yyttkx,survivor,-0.01045171927412068,5,2025-03-06,2025-03-08
ppm,survivor,-0.01109167306200819,15,2026-03-01,2026-04-19
funv,survivor,-0.011442332357539933,5,2021-02-28,2024-03-16
wilsonwei,survivor,-0.011455282517138381,3,2024-03-16,2024-03-16
yl,survivor,-0.011455282517138381,3,2024-03-16,2024-03-16
aoi,survivor,-0.011510160365732809,3,2024-03-09,2024-03-09
bai(hmt),survivor,-0.011510160365732809,3,2024-03-09,2024-03-09
dai,survivor,-0.011510160365732809,3,2024-03-09,2024-03-09
kugua,survivor,-0.011510160365732809,3,2024-03-09,2024-03-09
ichigo,survivor,-0.011614006877438871,6,2024-03-01,2024-03-10
xieyu,survivor,-0.012111957188766991,2,2024-03-09,2024-03-09
sny6,survivor,-0.012369434556794748,2,2024-03-16,2024-03-16
zeular,survivor,-0.012369434556794748,2,2022-06-25,2024-03-16
zy,survivor,-0.012369434556794748,2,2024-03-16,2024-03-16
keitea,survivor,-0.012673599887203867,17,2022-12-03,2025-03-07
star,survivor,-0.01272921241073304,5,2024-03-10,2024-03-17
mt,survivor,-0.013078928827915625,2,2024-03-09,2024-03-09
nightowl,survivor,-0.013078928827915625,2,2021-08-08,2024-03-09
wflbb,survivor,-0.013078928827915625,2,2024-03-09,2024-03-09
pablozg,survivor,-0.01308282768873425,4,2022-06-24,2024-07-15
ohmy,survivor,-0.013114083573702532,2,2024-03-30,2024-03-30
gris,survivor,-0.013214505815864256,2,2023-07-29,2024-03-09
thetu,survivor,-0.013214505815864256,2,2024-03-09,2024-03-09
alottacake,survivor,-0.013231806729093553,2,2024-03-17,2024-03-17
flx,survivor,-0.013231806729093553,2,2024-03-17,2024-03-17
xia,survivor,-0.013271629470059474,5,2023-06-24,2024-03-17
l,survivor,-0.013285894669642303,8,2022-12-11,2024-03-17
seven,survivor,-0.013496803191159172,9,2023-02-25,2025-03-08
soryong,survivor,-0.0135124110330291,2,2024-03-16,2024-03-16
termon,survivor,-0.0135124110330291,2,2024-03-16,2024-03-16
yul,survivor,-0.0135124110330291,2,2024-03-16,2024-03-16
tzumang,survivor,-0.013831280798277681,18,2021-02-26,2024-03-17
limh,survivor,-0.014398933347165533,12,2023-02-25,2024-03-15
kem,survivor,-0.014411910824580368,13,2022-12-03,2025-03-07
snoopy,survivor,-0.014411910824580368,13,2025-02-22,2025-03-07
nato,survivor,-0.014615838556293137,17,2022-02-20,2024-07-14
cc,survivor,-0.01465336081156433,31,2023-02-18,2024-04-20
corn,survivor,-0.015312322141960202,14,2026-03-06,2026-03-21
wing,survivor,-0.015312322141960202,14,2026-03-06,2026-03-21
yazen,survivor,-0.015347862116204225,7,2022-08-20,2024-08-31
kloud,survivor,-0.015685753323257244,16,2022-06-24,2023-04-16
pbnjam,survivor,-0.015685753323257244,16,2023-02-18,2023-04-16
nai33,survivor,-0.0158140394315846,7,2023-02-19,2024-03-17
cok,survivor,-0.016010315019981503,11,2024-03-09,2024-03-30
xuanx,survivor,-0.016010315019981503,11,2024-03-09,2024-03-30
reineko,survivor,-0.016462735829774394,7,2024-03-01,2024-03-15
gui,survivor,-0.01741087931888713,23,2024-03-10,2025-03-09
da9rk,survivor,-0.017438173252485416,4,2021-08-07,2025-03-02
hatar1,survivor,-0.017596943008557943,9,2021-09-03,2025-03-02
kaero,survivor,-0.017665820311022287,3,2025-02-21,2025-02-23
koko,survivor,-0.017757464411305213,140,2021-06-12,2024-03-17
hardg,survivor,-0.01788783053881184,9,2024-03-09,2024-03-30
kurakkaa,survivor,-0.01788783053881184,9,2024-03-09,2024-03-30
guag,survivor,-0.018037414671382056,214,2021-06-12,2024-08-09
miniblue,survivor,-0.01835029464662827,40,2022-02-25,2026-03-08
myleg,survivor,-0.018419728582026215,49,2021-02-28,2024-09-27
shadow(sea),survivor,-0.01962100025132186,28,2021-08-21,2026-03-08
nakamura,survivor,-0.019714728592130627,5,2024-03-02,2024-03-10
yae,survivor,-0.019714728592130627,5,2024-03-02,2024-03-10
yoneta,survivor,-0.019714728592130627,5,2024-03-02,2024-03-10
4d5b,survivor,-0.019747218242954043,7,2025-03-01,2025-03-02
ith,survivor,-0.019747218242954043,7,2025-03-01,2025-03-02
haram,survivor,-0.019860935809099575,16,2021-02-26,2025-03-02
sany,survivor,-0.019961265778444315,4,2024-03-09,2024-03-17
cat,survivor,-0.02034206632833669,2,2021-06-13,2025-03-01
nuo,survivor,-0.020802121185129686,1,2025-03-01,2025-03-01
maiking,survivor,-0.022422978853684366,4,2024-03-09,2024-03-17
wenyi,survivor,-0.022559544783995442,10,2024-03-09,2025-09-12
more,survivor,-0.022666681433866166,9,2020-08-15,2024-03-17
kuangk,survivor,-0.022811224082871333,11,2023-03-25,2025-01-01
4ta5,survivor,-0.023456255160157015,13,2021-06-13,2024-03-15
paripi,survivor,-0.023456255160157015,13,2023-02-25,2024-03-15
panda,survivor,-0.024254302703380685,24,2022-08-21,2025-04-19
jyu,survivor,-0.024509397834431745,9,2023-02-17,2025-03-02
tung,survivor,-0.024943277189452398,1,2025-03-01,2025-03-01
shu,survivor,-0.025133235953043873,15,2020-08-09,2024-03-15
nami,survivor,-0.026395485036368693,1,2025-03-01,2025-03-01
hashu,survivor,-0.02651815522653934,17,2022-07-03,2025-02-23
ahd,survivor,-0.02653482122678005,25,2023-07-30,2026-03-08
1k,survivor,-0.02700521152239553,59,2021-03-21,2023-08-13
momochi,survivor,-0.027239471386365063,3,2025-03-01,2025-03-01
nangram,survivor,-0.027239471386365063,3,2025-03-01,2025-03-01
tuyen,survivor,-0.027239471386365063,3,2025-03-01,2025-03-01
boyman,survivor,-0.027700090984372233,6,2024-03-10,2025-03-02
minfa,survivor,-0.028689097397049536,3,2025-02-22,2025-02-22
sunny,survivor,-0.028689097397049536,3,2024-07-27,2025-02-22
szji,survivor,-0.028689097397049536,3,2024-07-27,2025-02-22
agramont,survivor,-0.028690398688654417,24,2023-02-18,2024-04-21
musa,survivor,-0.0287806908573397,3,2025-03-01,2025-03-01
prune,survivor,-0.0287806908573397,3,2025-03-01,2025-03-01
sj,survivor,-0.0287806908573397,3,2025-03-01,2025-03-01
anne,survivor,-0.02902214407539942,5,2024-07-20,2025-03-02
coldsnow,survivor,-0.02902214407539942,5,2025-03-01,2025-03-02
tuyu,survivor,-0.02902214407539942,5,2025-03-01,2025-03-02
113,survivor,-0.029242584525813235,4,2025-02-22,2025-02-22
saken,survivor,-0.029242584525813235,4,2024-07-14,2025-02-22
penguin,survivor,-0.03000756192968694,5,2023-02-18,2025-02-22
kearu,survivor,-0.03047704024238013,3,2025-03-08,2025-03-08
nym,survivor,-0.030652679068349734,6,2024-03-09,2025-03-02
wwy,survivor,-0.031206137163920473,12,2024-03-16,2024-04-21
tea,survivor,-0.031287541701729975,422,2020-06-25,2025-03-22
67,survivor,-0.03180319020882598,3,2026-03-07,2026-03-07
gduu,survivor,-0.03180319020882598,3,2026-03-07,2026-03-07
guesswho,survivor,-0.03180319020882598,3,2026-03-07,2026-03-07
gaji,survivor,-0.03208936958612623,12,2021-02-26,2025-03-01
satoru,survivor,-0.032231714842838606,8,2024-04-13,2024-04-20
fxctea,survivor,-0.03237862995634107,3,2025-03-01,2025-03-01
ppoi,survivor,-0.03237862995634107,3,2025-03-01,2025-03-01
shy,survivor,-0.03249086968700435,18,2020-06-25,2024-03-30
gege,survivor,-0.03338172200048096,1,2026-03-08,2026-03-08
hengh,survivor,-0.03429708868374119,152,2021-10-17,2024-12-01
963,survivor,-0.0345073520297653,2,2025-02-22,2025-02-22
feshalover,survivor,-0.0345073520297653,2,2025-02-22,2025-02-22
meteor,survivor,-0.0345073520297653,2,2025-02-22,2025-02-22
lxue,survivor,-0.03469991300541105,2,2024-03-17,2025-02-22
xiaoxue,survivor,-0.03469991300541105,2,2025-02-22,2025-02-22
gtmoya,survivor,-0.034848312565718534,8,2025-03-01,2025-03-02
marant,survivor,-0.034848312565718534,8,2024-08-23,2025-03-02
awa,survivor,-0.03614547701383012,4,2025-03-07,2025-03-09
nerukun,survivor,-0.03622304435324499,16,2020-10-03,2024-08-31
alet,survivor,-0.03658444932172622,2,2024-08-24,2025-03-01
bull,survivor,-0.03658444932172622,2,2021-08-27,2025-03-01
rye,survivor,-0.03658444932172622,2,2022-08-26,2025-03-01
thorne,survivor,-0.03658444932172622,2,2025-03-01,2025-03-01
zhaokhan,survivor,-0.03659536806475828,22,2020-10-02,2024-09-01
morina,survivor,-0.03670080475651922,5,2024-03-09,2026-03-07
islbb,survivor,-0.03687529655822654,2,2025-02-22,2025-02-22
mute,survivor,-0.03687529655822654,2,2025-02-22,2025-02-22
spicy,survivor,-0.03687529655822654,2,2025-02-22,2025-02-22
umi,survivor,-0.03687529655822654,2,2025-02-22,2025-02-22
h1gher,survivor,-0.037265220113385504,94,2023-03-04,2026-03-21
koala,survivor,-0.03814413699145342,10,2026-02-28,2026-03-13
savinorz,survivor,-0.0382333280638968,9,2023-02-18,2025-03-01
skyfall,survivor,-0.0406233019777319,49,2020-10-02,2026-03-08
mocha,survivor,-0.04076705323773838,6,2025-02-23,2026-03-02
qingy,survivor,-0.04076705323773838,6,2025-02-23,2026-03-02
drmark,survivor,-0.04078886990263382,3,2025-02-23,2025-02-23
luoj,survivor,-0.04078886990263382,3,2025-02-23,2025-02-23
littleboy,survivor,-0.04081405044752269,51,2020-10-03,2026-03-08
peep,survivor,-0.04153125694265244,2,2025-03-01,2025-03-01
surpx,survivor,-0.04210107290331502,7,2022-08-19,2025-03-02
lugi,survivor,-0.04356815809391953,7,2024-03-16,2025-03-02
kaib,survivor,-0.04414344251535911,5,2025-02-22,2025-02-23
kuri,survivor,-0.04414344251535911,5,2025-02-22,2025-02-23
marlboro,survivor,-0.04449549530502908,5,2024-03-17,2025-02-22
kono,survivor,-0.046265802447835624,8,2024-03-02,2025-02-22
yyk,survivor,-0.046529123331789636,29,2024-03-10,2024-08-09
fifty,survivor,-0.04743420682838878,2,2024-07-27,2025-02-22
hanksome,survivor,-0.04743420682838878,2,2022-07-02,2025-02-22
yama,survivor,-0.04764291596889508,8,2025-02-23,2025-03-01
sweet9,survivor,-0.048412236210459654,2,2025-03-07,2025-03-07
tuo,survivor,-0.048604617048682415,15,2021-03-13,2025-02-23
siru,survivor,-0.04934046397158562,22,2020-10-04,2025-03-02
light,survivor,-0.05020343997347928,2,2020-08-09,2025-03-01
ruby,survivor,-0.05020343997347928,2,2025-03-01,2025-03-01
stalkers,survivor,-0.05020343997347928,2,2025-03-01,2025-03-01
syntice,survivor,-0.050405417332028364,3,2021-08-15,2025-03-01
ning,survivor,-0.05082435861578467,8,2021-03-13,2025-02-23
blue,survivor,-0.052214426084985305,205,2020-06-26,2026-02-28
cover,survivor,-0.0558809708961382,17,2022-02-19,2025-03-02
eugene,survivor,-0.05591053851503249,1,2026-02-28,2026-02-28
aspartame,survivor,-0.05704566184087112,4,2025-02-23,2025-02-23
papermoon,survivor,-0.05704566184087112,4,2025-02-23,2025-02-23
yluo,survivor,-0.05704566184087112,4,2025-02-23,2025-02-23
z(naeu),survivor,-0.05704566184087112,4,2024-07-15,2025-02-23
valager,survivor,-0.058533752665937674,14,2024-03-10,2025-03-08
egg,survivor,-0.05885805862403756,58,2024-03-09,2024-11-10
qian,survivor,-0.05901275538435265,1,2026-03-01,2026-03-01
c1,survivor,-0.0595619440701347,12,2025-03-07,2025-03-22
qiuf,survivor,-0.0595619440701347,12,2025-03-07,2025-03-22
xuxuzi,survivor,-0.05969588258258761,42,2024-03-09,2025-03-22
tao,survivor,-0.06004302102047961,7,2022-03-19,2025-10-03
bigpig,survivor,-0.060220647119032154,3,2025-02-22,2025-02-22
ronald,survivor,-0.060220647119032154,3,2025-02-22,2025-02-22
t,survivor,-0.060220647119032154,3,2025-02-22,2025-02-22
humi,survivor,-0.06078196919184181,7,2024-03-16,2025-03-02
airiforest,survivor,-0.06081031435440948,2,2026-03-07,2026-03-07
bronya,survivor,-0.06081031435440948,2,2026-03-07,2026-03-07
craby,survivor,-0.06081031435440948,2,2026-03-07,2026-03-07
handsomeboy,survivor,-0.06081031435440948,2,2026-03-07,2026-03-07
beifang,survivor,-0.061938084639467324,5,2022-07-03,2025-02-22
jimmy,survivor,-0.06202805234684177,8,2023-02-25,2025-02-22
hall,survivor,-0.06233337812778209,3,2024-07-20,2025-03-01
rex,survivor,-0.06233337812778209,3,2025-03-01,2025-03-01
lyan,survivor,-0.06329712049073105,21,2023-06-24,2026-05-01
0r2l,survivor,-0.06630765731602045,3,2025-03-01,2025-03-01
ii,survivor,-0.06630765731602045,3,2025-03-01,2025-03-01
kongomi,survivor,-0.06630765731602045,3,2025-03-01,2025-03-01
nyang,survivor,-0.06630765731602045,3,2025-03-01,2025-03-01
yeyv,survivor,-0.06810922231116807,74,2022-07-29,2025-11-16
jokra,survivor,-0.06812873140449886,13,2026-03-08,2026-04-18
runn,survivor,-0.07031091035466144,22,2021-08-21,2025-03-01
moko,survivor,-0.07439401768425791,13,2021-03-05,2025-03-01
ms,survivor,-0.0748216067444317,4,2025-03-06,2025-03-08
xmh,survivor,-0.0748216067444317,4,2025-03-06,2025-03-08
xjie,survivor,-0.07724095834070355,12,2024-03-09,2025-03-01
tarlong,survivor,-0.07786689735984129,3,2025-03-09,2025-03-09
5884,survivor,-0.07792367387385897,15,2025-02-22,2025-03-09
terd,survivor,-0.07792367387385897,15,2025-02-22,2025-03-09
naoh,survivor,-0.0822413470187606,12,2025-03-06,2025-03-22
silwave,survivor,-0.08275328065551522,16,2023-03-04,2025-03-22
yuto,survivor,-0.08426408800961233,114,2020-08-16,2025-04-19
emu,survivor,-0.08439554853480889,74,2021-09-11,2025-07-13
astel,survivor,-0.08810282152003002,1,2026-03-08,2026-03-08
lb,survivor,-0.08810282152003002,1,2021-08-08,2026-03-08
