fold,date,tier,p_home,actual_home,predicted_home,correct,brier,format
4,2025-06-20,IVL,0.6030474352627258,1.0,1,1,0.15757133865149991,3
4,2025-06-21,IJL,0.647370412144008,0.0,1,0,0.41908845051950283,3
4,2025-06-21,IJL,0.16855651037963898,0.0,0,1,0.028411297191361342,3
4,2025-06-21,IJL,0.4562238299844341,0.0,0,1,0.20814018304566584,3
4,2025-06-21,IJL,0.37298781841798123,0.0,0,1,0.13911991268820495,3
4,2025-06-21,IVL,0.5320620932242391,0.0,1,0,0.28309007104615896,3
4,2025-06-21,IVL,0.4158635575358067,0.0,0,1,0.17294249848633722,3
4,2025-06-21,IVL,0.6152950850403596,0.0,1,0,0.3785880416748233,3
4,2025-06-22,IVL,0.3007152410352758,1.0,0,0,0.48899917412035243,3
4,2025-06-22,IVL,0.48641220028182874,0.0,0,1,0.23659682858300987,3
4,2025-06-22,IVL,0.6748393539875963,1.0,1,1,0.1057294457152037,3
4,2025-06-22,IJL,0.8314434896203609,1.0,1,1,0.028411297191361398,3
4,2025-06-22,IJL,0.3526295878559921,1.0,0,0,0.41908845051950266,3
4,2025-06-22,IJL,0.6270121815820188,1.0,1,1,0.13911991268820495,3
4,2025-06-22,IJL,0.5437761700155659,0.0,1,0,0.2956925230767976,3
4,2025-06-27,IVL,0.36428555008789276,1.0,0,0,0.4041328618270531,3
4,2025-06-27,IVL,0.5506292239182478,1.0,1,1,0.20193409439631632,3
4,2025-06-28,IJL,0.22074761284045355,0.0,0,1,0.04872950857475877,3
4,2025-06-28,IJL,0.6601842543934993,1.0,1,1,0.11547474096210203,3
4,2025-06-28,IJL,0.48619352358559537,1.0,0,0,0.2639970952053861,3
4,2025-06-28,IJL,0.5627420143563493,1.0,1,1,0.19119454600914304,3
4,2025-06-28,IVL,0.588688782791035,1.0,1,1,0.1691769174019204,3
4,2025-06-28,IVL,0.7156639350332294,1.0,1,1,0.08084699784078757,3
4,2025-06-28,IVL,0.5320870653275569,0.0,1,0,0.2831166450888918,3
4,2025-06-29,IVL,0.40202537724900306,0.0,0,1,0.16162440395220323,3
4,2025-06-29,IVL,0.6984866821730267,1.0,1,1,0.09091028082702943,3
4,2025-06-29,IVL,0.39144729037927484,1.0,0,0,0.37033640038672666,3
4,2025-06-29,IJL,0.7069431961010743,1.0,1,1,0.08588229031145342,3
4,2025-06-29,IJL,0.535006906536533,1.0,1,1,0.2162185769687245,3
5,2025-06-29,IJL,0.2907837461878502,1.0,0,0,0.5029876946713397,3
5,2025-06-29,IJL,0.6555420536003398,1.0,1,1,0.11865127683787119,3
5,2025-07-04,IVL,0.35946040316361844,1.0,0,0,0.4102909751153143,3
5,2025-07-04,IVL,0.48674863020698955,1.0,0,0,0.26342696859440157,3
5,2025-07-04,IVL,0.5068737218402103,1.0,1,1,0.2431735262117263,3
5,2025-07-05,IJL,0.5100849106447808,1.0,1,1,0.24001679477793242,3
5,2025-07-05,IJL,0.183006550479877,0.0,0,1,0.03349139751854376,3
5,2025-07-05,IJL,0.4198427528117116,0.0,0,1,0.17626793708851596,3
5,2025-07-05,IJL,0.5859139366400536,0.0,1,0,0.3432951411490448,3
5,2025-07-05,IVL,0.5944306099621699,1.0,1,1,0.16448653013565756,3
5,2025-07-05,IVL,0.3438804074774279,1.0,0,0,0.4304929196919861,3
5,2025-07-06,IVL,0.429348555305431,1.0,0,0,0.3256430713319987,3
5,2025-07-06,IVL,0.21413505290423596,0.0,0,1,0.04585382088229993,3
5,2025-07-06,IVL,0.20762870457853289,0.0,0,1,0.04310967896495968,3
5,2025-07-06,IJL,0.5906590689184295,1.0,1,1,0.16755999785872708,3
5,2025-07-06,IJL,0.41699411783517126,0.0,0,1,0.1738840943091327,3
5,2025-07-06,IJL,0.4753651463653261,0.0,0,1,0.2259720223789279,3
5,2025-07-06,IJL,0.20363354407756207,0.0,0,1,0.04146662027358841,3
5,2025-07-11,IVL,0.32271570298167995,0.0,0,1,0.10414542495095988,3
5,2025-07-11,IVL,0.48155334002335826,1.0,0,0,0.2687869392409356,3
5,2025-07-11,IVL,0.6272900634876963,1.0,1,1,0.13891269677500542,3
5,2025-07-12,IJL,0.36786266533599754,0.0,0,1,0.13532294054810412,3
5,2025-07-12,IJL,0.23631255344413127,0.0,0,1,0.0558436229152854,3
5,2025-07-12,IJL,0.2668474747229873,0.0,0,1,0.07120757476603536,3
5,2025-07-12,IJL,0.47881870983254016,0.0,0,1,0.2292673568856983,3
5,2025-07-12,IVL,0.4230571324166813,1.0,0,0,0.3328630724552628,3
5,2025-07-12,IVL,0.4505461070350252,0.0,0,1,0.20299179456441638,3
5,2025-07-12,IVL,0.19336656273378622,0.0,0,1,0.03739062758347928,3
5,2025-07-13,IJL,0.3963150569109697,0.0,0,1,0.15706562433434515,3
5,2025-07-13,IJL,0.19849115549853552,0.0,0,1,0.03939873881114381,3
5,2025-07-13,IJL,0.3990340361573334,0.0,0,1,0.15922816201201206,3
5,2025-07-13,IJL,0.7119261790544626,1.0,1,1,0.08298652631416152,3
5,2025-07-13,IVL,0.5004049175820335,0.0,1,0,0.2504050815402818,3
5,2025-07-13,IVL,0.4602340582351703,1.0,0,0,0.29134727188927356,3
5,2025-07-13,IVL,0.6509644559613355,1.0,1,1,0.12182581100236654,3
5,2025-07-18,IVL,0.42566700091841314,1.0,0,0,0.3298583938340501,3
5,2025-07-18,IVL,0.37489451541853286,0.0,0,1,0.14054589769089657,3
5,2025-07-18,IVL,0.5899256536617459,1.0,1,1,0.1681609695247464,3
5,2025-07-19,IVL,0.579592541959894,1.0,1,1,0.17674243077574353,3
5,2025-07-19,IVL,0.6281722400244878,1.0,1,1,0.1382558830884071,3
5,2025-07-19,IVL,0.4789241791323301,1.0,0,0,0.271520011092916,3
5,2025-07-20,IVL,0.8178916207029019,1.0,1,1,0.033163461810215754,3
5,2025-07-20,IVL,0.6412751202211707,1.0,1,1,0.1286835393723355,3
5,2025-07-20,IVL,0.6894684759597691,0.0,1,0,0.4753667793422867,3
5,2025-07-25,IVL,0.44973424045092797,1.0,0,0,0.3027924061321172,3
5,2025-07-25,IVL,0.24231624543941052,0.0,0,1,0.05871716280385264,3
5,2025-07-25,IVL,0.5614433930777321,0.0,1,0,0.31521868363063676,3
5,2025-07-25,IJL,0.44024454812643865,0.0,0,1,0.19381526215505215,5
5,2025-07-25,IJL,0.7580677088852468,1.0,1,1,0.058531233484033704,3
5,2025-07-25,IJL,0.4899150893552193,0.0,0,1,0.24001679477793253,3
5,2025-07-26,IVL,0.7556805688603289,1.0,1,1,0.059691984432412505,3
5,2025-07-26,IVL,0.8825598782949364,1.0,1,1,0.013792182186100144,3
5,2025-07-26,IVL,0.5555141715738527,0.0,1,0,0.3085959948193839,3
5,2025-07-26,IJL,0.5420965310771728,0.0,1,0,0.2938686490059042,3
5,2025-07-26,IJL,0.4753651463653261,1.0,0,0,0.2752417296482757,3
5,2025-07-26,IJL,0.732240827500222,1.0,1,1,0.07169497445776586,5
5,2025-07-27,IJL,0.4705998071071159,0.0,0,1,0.2214641784492547,5
5,2025-07-27,IVL,0.4871612361245526,0.0,0,1,0.23732606998240208,3
5,2025-07-27,IJL,0.5612375894030139,1.0,1,1,0.1925124529528782,5
5,2025-07-27,IVL,0.8360061827023746,0.0,1,0,0.6989063375165961,3
5,2025-07-27,IVL,0.5398659919839746,1.0,1,1,0.21172330533289177,3
5,2025-08-01,IVL,0.7011875908033498,1.0,1,1,0.08928885588990632,3
5,2025-08-01,IVL,0.4726467650675192,1.0,0,0,0.27810143439375223,3
5,2025-08-01,IVL,0.3734064199929469,1.0,0,0,0.39261951450605526,3
5,2025-08-02,IVL,0.787844054769606,1.0,1,1,0.04501014509660196,3
5,2025-08-02,IVL,0.6335586945307369,0.0,1,0,0.40139661941549154,3
5,2025-08-02,IVL,0.3378992283188428,0.0,0,1,0.11417588849846945,3
5,2025-08-03,IVL,0.5519090544370542,0.0,1,0,0.3046036043696032,3
5,2025-08-03,IVL,0.35214405844963775,1.0,0,0,0.4197173210021063,3
5,2025-08-03,IVL,0.31294491953020065,1.0,0,0,0.47204468359936247,3
5,2025-08-07,IVL,0.5086378919688082,0.0,1,0,0.2587125051464729,3
5,2025-08-07,IVL,0.3744836761744449,1.0,0,0,0.3912706713722367,3
5,2025-08-07,IVL,0.5186515827685472,1.0,1,1,0.2316962987712248,3
5,2025-08-08,IVL,0.3437195615344869,0.0,0,1,0.11814313698145994,3
5,2025-08-08,IVL,0.8052820475982664,1.0,1,1,0.037915080987523796,3
5,2025-08-08,IVL,0.8232289059761582,1.0,1,1,0.03124801968238593,3
5,2025-08-09,IVL,0.4176921983349814,1.0,0,0,0.33908237587994666,3
5,2025-08-09,IVL,0.4646043906394878,0.0,0,1,0.21585723980148974,3
5,2025-08-09,IVL,0.5554132716493853,0.0,1,0,0.3084839023242738,3
5,2025-08-10,IVL,0.4681431967224793,1.0,0,0,0.2828716591925834,5
5,2025-08-10,IVL,0.5031890477483651,0.0,1,0,0.2531992177739065,3
5,2025-08-21,IVL,0.401341121352036,0.0,0,1,0.16107469568810967,5
5,2025-08-21,IVL,0.6272900634876961,0.0,1,0,0.39349282375039785,3
5,2025-08-21,IVL,0.6265935800070532,0.0,1,0,0.3926195145060554,3
5,2025-08-22,IVL,0.5445928096225368,1.0,1,1,0.20739570904749505,5
5,2025-08-22,IVL,0.8065797946640131,0.0,1,0,0.6505709651602415,5
5,2025-08-23,IVL,0.7802008805638346,0.0,1,0,0.608713414032583,5
5,2025-08-23,IVL,0.422768202288381,1.0,0,0,0.3331965482893875,3
5,2025-08-24,IVL,0.3084617891363678,0.0,0,1,0.09514867535720903,3
5,2025-10-02,IVL,0.6042244575332649,1.0,1,1,0.15663828001483843,3
5,2025-10-02,IVL,0.2862977952032236,0.0,0,1,0.08196642753822697,3
5,2025-10-02,IVL,0.8002008128701401,1.0,1,1,0.03991971517775277,3
5,2025-10-03,IVL,0.7145961602947186,1.0,1,1,0.08145535171851795,3
5,2025-10-03,IVL,0.26537978167501997,0.0,0,1,0.07042642852188126,3
5,2025-10-03,IVL,0.5440854147516577,1.0,1,1,0.20785810904216795,3
5,2025-10-04,IVL,0.41776499122108773,1.0,0,0,0.3389976054477801,3
5,2025-10-04,IVL,0.5171751069838477,1.0,1,1,0.2331198773160589,3
5,2025-10-04,IVL,0.5069121632211707,1.0,1,1,0.24313561477922538,3
5,2025-10-05,IVL,0.8770745794599685,1.0,1,1,0.015110659014943606,3
5,2025-10-05,IVL,0.5515153622727653,0.0,1,0,0.3041691948228596,3
5,2025-10-05,IVL,0.46639562972088666,1.0,0,0,0.2847336239809691,3
5,2025-10-06,IVL,0.7334901497915094,1.0,1,1,0.0710275002581521,3
5,2025-10-06,IVL,0.7279881308116753,1.0,1,1,0.07399045697932624,3
5,2025-10-06,IVL,0.5809725676098432,1.0,1,1,0.17558398909548745,3
5,2025-10-10,IVL,0.4804204049093066,0.0,0,1,0.2308037654532221,3
5,2025-10-10,IVL,0.5683114144937692,1.0,1,1,0.18635503485637034,3
5,2025-10-11,IVL,0.568987337213924,1.0,1,1,0.18577191548194363,3
5,2025-10-11,IVL,0.5565925637408351,0.0,1,0,0.30979528201159556,3
5,2025-10-11,IVL,0.7473441065438443,1.0,1,1,0.06383500049812829,3
5,2025-10-12,IVL,0.615270665749815,0.0,1,0,0.37855799213222063,3
5,2025-10-12,IVL,0.4034220346139875,1.0,0,0,0.3559052687841143,3
5,2025-10-12,IVL,0.817974802889567,1.0,1,1,0.03313317238309198,3
5,2025-10-17,IVL,0.6649529804053937,1.0,1,1,0.11225650533922847,3
5,2025-10-17,IVL,0.5975991323883448,1.0,1,1,0.16192645825461283,3
5,2025-10-17,IVL,0.5137877291880737,1.0,1,1,0.23640237228808997,3
5,2025-10-18,IVL,0.39156722518825077,0.0,0,1,0.1533248918416263,3
5,2025-10-18,IVL,0.47428831050185644,1.0,0,0,0.2763727804749925,3
5,2025-10-18,IVL,0.24194853905600835,0.0,0,1,0.0585390955513368,3
5,2025-10-19,IVL,0.20954591109632487,0.0,0,1,0.043909488857188886,3
5,2025-10-19,IVL,0.7631073742178063,1.0,1,1,0.056118116149982473,3
5,2025-10-19,IVL,0.6487956226110072,1.0,1,1,0.12334451469719007,3
5,2025-10-24,IVL,0.4631090855249458,1.0,0,0,0.28825185404585996,3
5,2025-10-24,IVL,0.48617668711918327,0.0,0,1,0.23636777109818422,3
5,2025-10-24,IVL,0.18539524960261367,0.0,0,1,0.03437139857521542,3
5,2025-10-25,IVL,0.3051964881986108,1.0,0,0,0.4827519200115432,3
5,2025-10-25,IVL,0.7646789168737989,1.0,1,1,0.05537601216368847,3
5,2025-10-25,IVL,0.522862171805675,1.0,1,1,0.22766050709399724,3
5,2025-10-25,IJL,0.5818005712683718,0.0,1,0,0.3384919047282038,3
5,2025-10-25,IJL,0.8065273944483538,1.0,1,1,0.0374316490989429,3
5,2025-10-25,IJL,0.6543506018456104,0.0,1,0,0.4281747101357126,3
5,2025-10-25,IJL,0.3185023526235182,0.0,0,1,0.10144374862671594,3
5,2025-10-26,IJL,0.38120389899501833,0.0,0,1,0.14531641260900413,3
5,2025-10-26,IJL,0.3963150569109697,0.0,0,1,0.15706562433434515,3
5,2025-10-26,IJL,0.42296373686303934,0.0,0,1,0.1788983227011464,3
5,2025-10-26,IVL,0.4204074580401063,1.0,0,0,0.33592751469553117,3
5,2025-10-26,IVL,0.8198257709637216,1.0,1,1,0.03246275280881732,3
